ID,Pos_0,Pos_1,PointOrder,ZoneLightID
32209,749.56292724609,916.75476074219,4,2794
32210,594.15985107422,1355.8095703125,7,2794
32211,97.97713470459,857.22912597656,8,2794
32213,-258.27795410156,442.84814453125,10,2794
32214,-491.9866027832,-17.37696266174,11,2794
32215,-357.75396728516,-457.22738647461,12,2794
32216,-42.54741668701,-499.17459106445,13,2794
32217,5.39268684387,-300.22326660156,14,2794
32218,269.06301879883,-408.08843994141,15,2794
32219,530.33642578125,-523.14465332031,16,2794
32220,717.30267333984,-302.62026977539,17,2794
32221,686.14239501953,-24.5677947998,18,2794
32222,743.67053222656,203.14794921875,19,2794
32223,1190.7115478516,1202.6973876953,11,2792
32224,1093.2333984375,1196.5054931641,10,2792
32225,833.36047363281,1144.9703369141,6,2794
32226,824.17047119141,1058.6770019531,5,2794
32227,-49.73672103882,598.65216064453,9,2794
32228,514.95660400391,18.37789344788,1,2795
32229,383.12118530273,184.56999206543,2,2795
32230,173.78242492676,216.53004455566,3,2795
32231,74.70709991455,-225.31779479981,4,2795
32232,247.2912902832,-359.54989624023,5,2795
32233,484.59463500977,-393.10787963867,6,2795
32234,572.48474121094,-194.15657043457,7,2795
32235,514.95660400391,18.37789344788,1,2796
32236,383.12118530273,184.56999206543,2,2796
32237,173.78242492676,216.53004455566,3,2796
32238,74.70709991455,-225.31779479981,4,2796
32239,247.2912902832,-359.54989624023,5,2796
32240,484.59463500977,-393.10787963867,6,2796
32241,572.48474121094,-194.15657043457,7,2796
32242,656.77746582031,-30.56204986572,1,2797
32243,760.64758300781,-136.03016662598,2,2797
32244,979.17468261719,-150.41217041016,3,2797
32251,1013.930480957,-312.21029663086,4,2797
32252,890.884765625,-353.35891723633,5,2797
32253,697.5263671875,-293.83316040039,7,2797
32254,865.3173828125,-274.85610961914,6,2797
32255,1222.4715576172,-31.95985221863,1,2798
32256,1001.5471801758,-312.80920410156,4,2798
32257,1156.9534912109,-616.02996826172,6,2798
32258,1283.1958007812,-620.02496337891,7,2798
32259,1124.3934326172,-843.74383544922,1,2799
32260,1165.7414550781,-988.36352539063,2,2799
32261,1311.1597900391,-913.25738525391,3,2799
32262,1379.0748291016,-812.58312988281,4,2799
32263,1295.1796875,-746.26605224609,5,2799
32264,1295.1796875,-746.26605224609,6,2799
32265,1290.3856201172,-602.44592285156,7,2799
32266,1154.5554199219,-603.24493408203,8,2799
32267,1126.5903320312,-716.70294189453,9,2799
32272,776.02813720703,-954.0068359375,1,2800
32273,635.20416259766,-931.83453369141,2,2800
32274,506.36508178711,-954.60589599609,3,2800
32275,435.05419921875,-1038.5010986328,4,2800
32276,219.32368469238,-905.46704101563,5,2800
32277,210.33503723145,-782.02136230469,6,2800
32278,319.39865112305,-690.93536376953,7,2800
32279,499.173828125,-691.53460693359,8,2800
32280,633.40625,-740.67327880859,9,2800
32281,744.8671875,-713.70709228516,10,2800
32282,802.39532470703,-807.78948974609,11,2800
32283,935.22918701172,-912.25909423828,12,2800
32284,938.42535400391,-978.57574462891,17,2800
32285,840.74737548828,-1100.8234863281,18,2800
32286,754.45520019531,-1152.9586181641,19,2800
32287,711.90844726563,-1090.037109375,20,2800
32288,759.24938964844,-1037.9020996094,21,2800
32290,1530.0883789062,-1414.2326660156,1,2801
32291,1416.2303466797,-1355.505859375,2,2801
32292,1262.0224609375,-1351.9097900391,3,2801
32294,1354.3082275391,-2175.2814941406,5,2801
32295,1547.2667236328,-2180.0751953125,6,2801
32296,1703.0718994141,-2045.8428955078,7,2801
32297,1722.2479248047,-1735.4309082031,8,2801
32298,1636.7547607422,-1535.28125,9,2801
32299,1181.7229003906,-1487.7399902344,4,2801
32300,2240.7985839844,-1290.7867431641,2,2768
32301,2597.9533691406,-1398.6522216797,4,2768
32302,2430.1633300781,-1288.3887939453,3,2768
32303,2808.69140625,-555.50616455078,1,2802
32304,2704.4221191406,-1007.3413696289,2,2802
32305,2872.2121582031,-1692.884765625,3,2802
32307,3711.1633300781,-1577.8283691406,4,2802
32308,4003.5981445312,-1153.5588378906,5,2802
32309,4037.1557617188,-772.43524169922,6,2802
32310,3572.1372070312,-635.80572509766,7,2802
32311,3289.2912597656,-487.19104003906,8,2802
32312,3616.4855957031,1157.1555175781,1,2803
32313,3906.5229492188,1167.9418945312,2,2803
32314,4355.9609375,785.61962890625,3,2803
32315,4471.017578125,488.39123535156,4,2803
32316,4322.4028320312,207.94209289551,5,2803
32317,3992.8151855469,-49.73614883423,6,2803
32318,3644.0512695312,-131.23397827148,7,2803
32319,3264.1262207031,-78.49979400635,8,2803
32320,2984.8742675781,90.48805236816,9,2803
32321,3093.9387207031,505.17102050781,10,2803
32322,3226.9719238281,722.09887695313,11,2803
32323,2544.4230957031,1130.9880371094,1,2804
32324,2241.7990722656,1045.3941650391,6,2804
32325,2326.8928222656,1025.0197753906,7,2804
32326,2326.8928222656,1025.0197753906,8,2804
32327,2414.9826660156,1128.6901855469,9,2804
32328,2322.298828125,1377.7799072266,5,2804
32329,2740.3774414062,1220.9752197266,2,2804
32330,2338.0769042969,1653.8341064453,4,2804
32331,2745.3686523438,1677.203125,3,2804
32332,2484.0959472656,138.22666931152,3,2782
32333,2248.3901367188,79.89972686768,6,2782
32334,1122.9981689453,-388.31500244141,5,2798
32335,1356.306640625,-333.98297119141,8,2798
32336,1103.8220214844,-35.95529556274,2,2798
32337,964.79571533203,-155.00634765625,3,2798
32338,1007.0427856445,-925.54321289063,13,2800
32339,1167.04296875,-986.66723632813,16,2800
32340,1044.7951660156,-884.79382324219,14,2800
32341,1125.6944580078,-842.24694824219,15,2800
32342,3616.4855957031,1157.1555175781,1,2805
32343,3906.5229492188,1167.9418945312,2,2805
32344,4355.9609375,785.61962890625,3,2805
32345,4471.017578125,488.39123535156,4,2805
32346,4322.4028320312,207.94209289551,5,2805
32347,3992.8151855469,-49.73614883423,6,2805
32348,3644.0512695312,-131.23397827148,7,2805
32349,3264.1262207031,-78.49979400635,8,2805
32350,2984.8742675781,90.48805236816,9,2805
32351,3093.9387207031,505.17102050781,10,2805
32352,3226.9719238281,722.09887695313,11,2805
32353,2808.69140625,-555.50616455078,1,2806
32354,2704.4221191406,-1007.3413696289,2,2806
32355,2872.2121582031,-1692.884765625,3,2806
32356,3711.1633300781,-1577.8283691406,4,2806
32357,4003.5981445312,-1153.5588378906,5,2806
32358,4037.1557617188,-772.43524169922,6,2806
32359,3572.1372070312,-635.80572509766,7,2806
32360,3289.2912597656,-487.19104003906,8,2806
32361,5849.7934570312,4951.7734375,1,2807
32362,-2085.2622070312,5070.0805664062,2,2807
32363,-2101.0065917969,-3699.8798828125,3,2807
32364,5865.5375976562,-3699.8798828125,4,2807
32365,6112.8305664062,4206.8486328125,5,2807
32366,2391.9665527344,-499.59884643555,1,2808
32367,2668.3645019531,-253.42095947266,2,2808
32368,2484.0959472656,138.22666931152,3,2808
32369,2460.1853027344,562.15582275391,4,2808
32370,2318.0126953125,516.6376953125,5,2808
32371,2248.3901367188,79.89972686768,6,2808
32372,2096.4682617188,-259.46789550781,7,2808
32373,514.95660400391,18.37789344788,1,2809
32374,383.12118530273,184.56999206543,2,2809
32375,173.78242492676,216.53004455566,3,2809
32376,74.70709991455,-225.31779479981,4,2809
32377,247.2912902832,-359.54989624023,5,2809
32378,484.59463500977,-393.10787963867,6,2809
32379,572.48474121094,-194.15657043457,7,2809
32380,514.95660400391,18.37789344788,1,2810
32381,383.12118530273,184.56999206543,2,2810
32382,173.78242492676,216.53004455566,3,2810
32383,74.70709991455,-225.31779479981,4,2810
32384,247.2912902832,-359.54989624023,5,2810
32385,484.59463500977,-393.10787963867,6,2810
32386,572.48474121094,-194.15657043457,7,2810
32387,656.77746582031,-30.56204986572,1,2811
32388,760.64758300781,-136.03016662598,2,2811
32389,979.17468261719,-150.41217041016,3,2811
32390,1013.930480957,-312.21029663086,4,2811
32391,890.884765625,-353.35891723633,5,2811
32392,865.3173828125,-274.85610961914,6,2811
32393,697.5263671875,-293.83316040039,7,2811
32394,1222.4715576172,-31.95985221863,1,2812
32395,1103.8220214844,-35.95529556274,2,2812
32396,964.79571533203,-155.00634765625,3,2812
32397,1001.5471801758,-312.80920410156,4,2812
32398,1122.9981689453,-388.31500244141,5,2812
32399,1156.9534912109,-616.02996826172,6,2812
32400,1283.1958007812,-620.02496337891,7,2812
32401,1356.306640625,-333.98297119141,8,2812
32402,1124.3934326172,-843.74383544922,1,2813
32403,1165.7414550781,-988.36352539063,2,2813
32404,1311.1597900391,-913.25738525391,3,2813
32405,1379.0748291016,-812.58312988281,4,2813
32406,1295.1796875,-746.26605224609,5,2813
32407,1295.1796875,-746.26605224609,6,2813
32408,1290.3856201172,-602.44592285156,7,2813
32409,1154.5554199219,-603.24493408203,8,2813
32410,1126.5903320312,-716.70294189453,9,2813
32411,776.02813720703,-954.0068359375,1,2814
32412,635.20416259766,-931.83453369141,2,2814
32413,506.36508178711,-954.60589599609,3,2814
32414,435.05419921875,-1038.5010986328,4,2814
32415,219.32368469238,-905.46704101563,5,2814
32416,210.33503723145,-782.02136230469,6,2814
32417,319.39865112305,-690.93536376953,7,2814
32418,499.173828125,-691.53460693359,8,2814
32419,633.40625,-740.67327880859,9,2814
32420,744.8671875,-713.70709228516,10,2814
32421,802.39532470703,-807.78948974609,11,2814
32422,935.22918701172,-912.25909423828,12,2814
32423,1007.0427856445,-925.54321289063,13,2814
32424,1044.7951660156,-884.79382324219,14,2814
32425,1125.6944580078,-842.24694824219,15,2814
32426,1167.04296875,-986.66723632813,16,2814
32427,938.42535400391,-978.57574462891,17,2814
32428,840.74737548828,-1100.8234863281,18,2814
32429,754.45520019531,-1152.9586181641,19,2814
32430,711.90844726563,-1090.037109375,20,2814
32431,759.24938964844,-1037.9020996094,21,2814
32432,1530.0883789062,-1414.2326660156,1,2815
32433,1416.2303466797,-1355.505859375,2,2815
32434,1262.0224609375,-1351.9097900391,3,2815
32435,1181.7229003906,-1487.7399902344,4,2815
32436,1354.3082275391,-2175.2814941406,5,2815
32437,1547.2667236328,-2180.0751953125,6,2815
32438,1703.0718994141,-2045.8428955078,7,2815
32439,1722.2479248047,-1735.4309082031,8,2815
32440,1636.7547607422,-1535.28125,9,2815
32441,2146.0356445312,-1377.4029541016,1,2816
32442,2240.7985839844,-1290.7867431641,2,2816
32443,2430.1633300781,-1288.3887939453,3,2816
32444,2597.9533691406,-1398.6522216797,4,2816
32445,2783.90625,-1336.2008056641,5,2816
32446,2712.5673828125,-1010.6724243164,6,2816
32447,2812.1909179688,-559.34295654297,7,2816
32448,2599.1965332031,-107.09451293945,8,2816
32449,2216.8659667969,-348.05899047852,9,2816
32450,2441.7678222656,-592.23504638672,10,2816
32451,2370.5502929688,-915.12823486328,11,2816
32452,2076.57421875,-1053.2810058594,12,2816
32453,1840.9637451172,-878.17993164063,13,2816
32454,1661.0440673828,-1003.4797973633,14,2816
32455,1795.9837646484,-1221.9547119141,15,2816
32456,1996.3033447266,-1248.7779541016,16,2816
32457,3097.724609375,500.66860961914,1,2817
32458,2957.4301757812,573.49310302734,2,2817
32459,2499.5988769531,570.28039550781,3,2817
32460,2240.4284667969,492.10134887695,4,2817
32461,2160.6430664062,539.75830078125,5,2817
32462,2136.0112304688,722.35546875,6,2817
32463,2210.4423828125,889.95922851563,7,2817
32464,2372.6911621094,915.66192626953,8,2817
32465,2512.4501953125,750.2001953125,9,2817
32466,2906.5600585938,757.16192626953,10,2817
32467,3035.07421875,707.89794921875,11,2817
32468,3161.4467773438,794.64532470703,12,2817
32469,3231.59375,720.74926757813,13,2817
32470,1927.6207275391,266.47915649414,1,2818
32471,2089.9614257812,462.64810180664,2,2818
32472,2085.1418457031,676.302734375,3,2818
32473,1723.6962890625,633.67803955078,4,2818
32474,1622.4908447266,691.83184814453,5,2818
32475,1529.3179931641,651.13641357422,6,2818
32476,1534.1375732422,542.96954345703,7,2818
32477,1675.6297607422,519.67218017578,8,2818
32478,1585.5433349609,562.24786376953,1,2819
32479,1587.1497802734,658.63342285156,2,2819
32480,1376.7080078125,854.61730957031,3,2819
32481,1318.4117431641,988.60516357422,4,2819
32482,1183.2932128906,1090.5380859375,5,2819
32483,1202.0853271484,1246.7086181641,6,2819
32484,846.2646484375,1240.6624755859,7,2819
32485,812.29168701172,1076.7916259766,8,2819
32486,956.5751953125,720.78790283203,9,2819
32487,1142.1696777344,430.52072143555,10,2819
32488,1445.7841796875,393.5729675293,11,2819
32489,1585.5433349609,562.24786376953,1,2820
32490,1587.1497802734,658.63342285156,2,2820
32491,1376.7080078125,854.61730957031,3,2820
32492,1317.4711914062,990.486328125,4,2820
32493,1183.2932128906,1091.4788818359,5,2820
32494,1201.4859619141,1246.3670654297,6,2820
32495,845.92333984375,1239.4641113281,7,2820
32496,813.232421875,1076.7912597656,8,2820
32497,956.57507324219,719.84722900391,9,2820
32498,1142.1696777344,430.52072143555,10,2820
32499,1445.7841796875,393.5729675293,11,2820
32500,985.29083251953,1233.576171875,1,2821
32501,1106.3428955078,1240.0565185547,2,2821
32502,1138.5438232422,1353.1451416016,3,2821
32503,1110.7927246094,1455.9912109375,4,2821
32504,1288.1458740234,1697.7795410156,5,2821
32505,1295.625,2007.8532714844,6,2821
32506,1247.7470703125,2334.8078613281,7,2821
32507,1094.94921875,2441.8354492188,8,2821
32508,846.20770263672,2308.2883300781,9,2821
32509,805.99603271484,1818.6939697266,10,2821
32510,885.94903564453,1661.1397705078,11,2821
32511,812.22778320313,1531.3333740234,12,2821
32512,817.04827880859,1442.2095947266,13,2821
32513,964.02075195313,1321.3395996094,14,2821
32514,1226.8077392578,1318.2778320312,1,2822
32515,1291.7108154297,1496.9964599609,2,2822
32516,1480.7760009766,1688.8834228516,3,2822
32517,1562.6102294922,1930.1531982422,4,2822
32518,1527.3365478516,2078.8618164062,5,2822
32519,1285.4678955078,2014.3465576172,6,2822
32520,1277.6015625,1700.1710205078,7,2822
32521,1099.8239746094,1456.0791015625,8,2822
32522,1130.8638916016,1350.7297363281,9,2822
32523,1093.2333984375,1196.5054931641,10,2822
32524,1190.7115478516,1202.6973876953,11,2822
32525,1528.4718017578,2073.3696289062,1,2823
32526,1285.17578125,2008.6506347656,2,2823
32527,1234.8387451172,2329.8493652344,3,2823
32528,1088.6214599609,2434.1188964844,4,2823
32529,1375.0634765625,2546.7783203125,5,2823
32530,948.91363525391,392.21057128906,1,2824
32531,957.30316162109,509.2643737793,2,2824
32532,858.22698974609,559.60144042969,3,2824
32533,749.56292724609,916.75476074219,4,2824
32534,824.17047119141,1058.6770019531,5,2824
32535,833.36047363281,1144.9703369141,6,2824
32536,594.15985107422,1355.8095703125,7,2824
32537,97.97713470459,857.22912597656,8,2824
32538,-49.73672103882,598.65216064453,9,2824
32539,-258.27795410156,442.84814453125,10,2824
32540,-491.9866027832,-17.37696266174,11,2824
32541,-357.75396728516,-457.22738647461,12,2824
32542,-42.54741668701,-499.17459106445,13,2824
32543,5.39268684387,-300.22326660156,14,2824
32544,269.06301879883,-408.08843994141,15,2824
32545,530.33642578125,-523.14465332031,16,2824
32546,717.30267333984,-302.62026977539,17,2824
32547,686.14239501953,-24.5677947998,18,2824
32548,743.67053222656,203.14794921875,19,2824
32549,2544.4230957031,1130.9880371094,1,2825
32550,2740.3774414062,1220.9752197266,2,2825
32551,2745.3686523438,1677.203125,3,2825
32552,2338.0769042969,1653.8341064453,4,2825
32553,2322.298828125,1377.7799072266,5,2825
32554,2241.7990722656,1045.3941650391,6,2825
32555,2326.8928222656,1025.0197753906,7,2825
32556,2326.8928222656,1025.0197753906,8,2825
32557,2414.9826660156,1128.6901855469,9,2825
32558,2723.2075195312,907.62835693359,22,2695
32559,2698.2263183594,1685.8815917969,21,2695
32560,5263.861328125,3545.5112304688,17,2695
32561,2823.6730957031,1861.3930664062,20,2695
32562,2891.9553222656,2260.6254882812,19,2695
32563,2907.4509277344,3502.5998535156,18,2695
32564,2952.0686035156,2252.7062988281,49,2684
32565,2851.9396972656,1840.5299072266,50,2684
32650,3631.3159179688,-4012.9401855469,88,2466
32651,4136.0981445312,-4608.6005859375,49,2655
32652,4262.306640625,-4613.1357421875,51,2655
32653,4223.4306640625,-4593.3315429688,50,2655
32654,3948.7807617188,-4555.1811523438,46,2655
32655,4640.9189453125,-3406.7846679688,7,2682
32792,8222.763671875,-6499.7416992188,17,2767
32793,8523.1298828125,-6507.2109375,19,2767
32794,3234.7961425781,-2014.8833007812,14,145
32795,4443.4169921875,-3401.5903320312,102,2466
32796,4248.8061523438,-3167.5642089844,2,2466
32797,4447.4204101562,-3331.5881347656,103,2466
32798,4219.5532226562,-3779.9331054688,99,2466
32799,4116.0883789062,-3942.51953125,97,2466
32802,3997.9191894531,-4589.2719726562,47,2655
32813,3825.5754394531,-4812.0815429688,41,2655
32815,4070.8732910156,-4615.1450195312,48,2655
32817,4211.8544921875,-3189.7351074219,10,2682
32822,4392.3017578125,-3342.9816894531,6,2683
32823,4189.0688476562,-3804.8754882812,10,2683
32824,4223.556640625,-3846.75390625,11,2683
32840,5426.8071289062,-3719.55859375,7,2727
32845,12211.735351562,-6010.7309570312,21,2783
32846,12547.053710938,-3574.8132324219,1,2836
32847,12069.049804688,-3233.5473632812,2,2836
32848,11535.791992188,-3044.2990722656,3,2836
32849,10925.154296875,-3007.7666015625,4,2836
32850,10513.521484375,-3240.7946777344,5,2836
32851,10186.455078125,-3505.5930175781,6,2836
32852,9993.814453125,-3901.2783203125,7,2836
32853,9767.966796875,-4188.4423828125,8,2836
32854,9571.912109375,-4381.0239257812,9,2836
32855,9524.1337890625,-4504.9672851562,10,2836
32856,9515.802734375,-4616.5405273438,11,2836
32857,9523.55078125,-4724.0219726562,12,2836
32858,9545.0283203125,-4883.7641601562,13,2836
32859,9587.216796875,-5095.1879882812,14,2836
32860,9717.2177734375,-5517.7705078125,15,2836
32861,9973.6767578125,-5853.5395507812,16,2836
32862,10463.569335938,-6004.2670898438,17,2836
32863,10955.146484375,-6035.7045898438,18,2836
32864,11373.236328125,-6035.705078125,19,2836
32865,11802.702148438,-6076.1259765625,20,2836
32866,12211.735351562,-6010.7309570312,21,2836
32867,12518.280273438,-5793.4384765625,22,2836
32868,12663.16015625,-5403.7919921875,23,2836
32869,12709.185546875,-5022.3950195312,24,2836
32870,12750.607421875,-4606.4907226562,25,2836
32871,12690.962890625,-4078.5720214844,26,2836
32872,6771.2333984375,-4247.9946289062,58,2677
32873,6740.5288085938,-4180.5766601562,56,2677
32874,6695.8056640625,-4175.9047851562,55,2677
32875,6849.9985351562,-4228.6372070312,59,2677
32876,6647.0786132812,-4265.3500976562,52,2677
32877,6645.7436523438,-4294.0532226562,51,2677
32878,6574.3208007812,-4276.697265625,48,2677
32879,6593.0107421875,-4294.7202148438,49,2677
32880,6621.0458984375,-4310.7407226562,50,2677
32891,6903.2329101562,-3567.9777832031,17,2677
32892,6932.6020507812,-3656.7551269531,15,2677
32893,7008.697265625,-3595.3452148438,12,2677
32894,7035.3969726562,-3616.0383300781,11,2677
32895,7093.4697265625,-3621.3781738281,9,2677
32896,7153.5454101562,-3664.765625,6,2677
32897,7128.8471679688,-3711.4909667969,5,2677
32898,6995.3471679688,-3751.5407714844,2,2677
32899,7066.1025390625,-3696.8056640625,4,2677
32900,7128.8471679688,-3634.7277832031,7,2677
32901,7116.1650390625,-3598.6828613281,8,2677
32902,7062.0971679688,-3628.7204589844,10,2677
32903,7000.01953125,-3626.0505371094,13,2677
32904,6927.2622070312,-3497.22265625,24,2677
32905,6847.8295898438,-3469.8552246094,26,2677
32906,6832.4765625,-3503.8977050781,27,2677
32907,6644.9086914062,-3561.9709472656,36,2677
32908,6620.2114257812,-3586.0007324219,37,2677
32909,6634.8969726562,-3505.900390625,34,2677
32910,6731.0170898438,-3463.1799316406,31,2677
32911,6748.3715820312,-3498.5578613281,30,2677
32912,6809.1142578125,-3521.2531738281,28,2677
32913,6996.6821289062,-3495.2202148438,22,2677
32914,6963.3071289062,-3464.5153808594,23,2677
32915,6977.9921875,-3547.953125,19,2677
32916,7040.0693359375,-3534.6030273438,21,2677
32917,7007.3623046875,-3573.9855957031,20,2677
32918,6648.2465820312,-3531.9328613281,35,2677
32919,6570.1489257812,-3620.04296875,39,2677
32951,6606.6284179688,-4839.5302734375,27,2678
32952,6650.2392578125,-4835.0805664062,28,2678
32953,6686.7290039062,-4836.8603515625,29,2678
32954,6668.0390625,-4921.4106445312,31,2678
32959,6717.7709960938,-4992.4243164062,2,2678
32960,6753.8159179688,-4993.0913085938,3,2678
32961,6757.8208007812,-5034.4765625,4,2678
32962,6742.4682617188,-5073.19140625,5,2678
32963,6696.4106445312,-5089.8793945312,6,2678
32964,6651.6875,-5078.5317382812,7,2678
32965,6823.9038085938,-5595.8447265625,23,2679
32966,6300.5830078125,-5561.8022460938,4,2731
32967,6269.8774414062,-5624.5473632812,6,2731
32968,6304.587890625,-5629.8872070312,7,2731
32969,6295.91015625,-5592.5073242188,5,2731
32970,6313.2651367188,-5715.3271484375,10,2731
32971,6306.5903320312,-5734.017578125,11,2731
32972,6415.3930664062,-5466.3500976562,34,2731
32974,6616.3110351562,-5497.7221679688,3,2680
33118,6469.9516601562,-4220.4194335938,1,2838
33119,6440.8369140625,-4390.7250976562,2,2838
33120,6465.5712890625,-4592.7216796875,3,2838
33121,6547.9545898438,-4754.07421875,4,2838
33122,6568.2451171875,-4808.0483398438,5,2838
33123,6625.4013671875,-4845.9833984375,6,2838
33124,6645.5244140625,-4952.5458984375,7,2838
33125,6637.5971679688,-5019.4067382812,8,2838
33126,6644.7744140625,-5097.015625,9,2838
33132,6693.6572265625,-5207.9311523438,10,2838
33133,6720.3671875,-5304.6665039062,11,2838
33134,6718.4868164062,-5378.1328125,12,2838
33135,6697.3623046875,-5456.7514648438,13,2838
33140,6767.4731445312,-5558.0288085938,14,2838
33149,6808.8500976562,-5635.2412109375,15,2838
33150,6822.9653320312,-5738.3500976562,16,2838
33153,6839.0336914062,-5883.5424804688,17,2838
33154,6888.5029296875,-5962.8984375,18,2838
33155,6950.3383789062,-6009.275390625,19,2838
33156,6870.9829101562,-6024.734375,20,2838
33157,6644.251953125,-5946.4086914062,21,2838
33158,6427.8266601562,-5906.2158203125,22,2838
33159,6121.2241210938,-5875.1689453125,23,2838
33160,5933.6547851562,-5886.3774414062,24,2838
33161,5758.9702148438,-5908.2768554688,25,2838
33162,5690.9501953125,-5882.5122070312,26,2838
33163,5782.681640625,-5821.3959960938,27,2838
33164,5809.5131835938,-5732.4624023438,28,2838
33165,5781.6284179688,-5603.0078125,29,2838
33166,5660.6005859375,-5478.5805664062,30,2838
33167,5554.61328125,-5349.1630859375,31,2838
33168,5494.8461914062,-5156.7172851562,32,2838
33169,5426.1845703125,-5052.8203125,33,2838
33170,5330.3754882812,-4999.283203125,34,2838
33171,5226.9775390625,-4970.5859375,35,2838
33172,5150.869140625,-4962.5639648438,36,2838
33173,5066.3251953125,-4952.5249023438,37,2838
33174,4968.0854492188,-4955.7846679688,38,2838
33175,4847.4516601562,-4992.033203125,39,2838
33176,4762.25,-5044.8247070312,40,2838
33177,4660.2250976562,-5122.1923828125,41,2838
33178,4597.7456054688,-5212.3671875,42,2838
33179,4561.2666015625,-5151.4731445312,43,2838
33180,4470.337890625,-4845.7333984375,44,2838
33181,4397.8095703125,-4797.0375976562,45,2838
33182,4278.2607421875,-4692.9467773438,46,2838
33183,4224.6704101562,-4590.91796875,47,2838
33184,4188.2993164062,-4542.9565429688,48,2838
33185,4214.0170898438,-4471.9829101562,49,2838
33186,4284.7275390625,-4402.7260742188,50,2838
33187,4353.2373046875,-4323.0922851562,51,2838
33188,4377.5844726562,-4249.7905273438,52,2838
33189,4478.1967773438,-4273.4946289062,53,2838
33190,4668.4604492188,-4240.5244140625,54,2838
33191,4854.9990234375,-4242.4013671875,55,2838
33192,4912.5922851562,-4243.1748046875,56,2838
33193,4992.2250976562,-4235.4736328125,57,2838
33194,5057.244140625,-4206.8090820312,58,2838
33195,5114.2583007812,-4145.7197265625,59,2838
33196,5160.8374023438,-4080.2578125,60,2838
33197,5206.6899414062,-3996.9821777344,61,2838
33198,5250.03125,-3912.1145019531,62,2838
33199,5311.4599609375,-3891.3002929688,63,2838
33200,5362.3227539062,-3877.1398925781,64,2838
33201,5411.2172851562,-3880.3784179688,65,2838
33202,5457.1000976562,-3875.7192382812,66,2838
33203,5510.5600585938,-3867.5161132812,67,2838
33204,5566.7465820312,-3826.3420410156,68,2838
33205,5606.8618164062,-3784.6730957031,69,2838
33206,5670.91796875,-3722.4479980469,70,2838
33207,5751.6079101562,-3692.5051269531,71,2838
33208,5831.4282226562,-3680.3862304688,72,2838
33209,5909.5366210938,-3676.3173828125,73,2838
33210,5957.1416015625,-3633.6813964844,74,2838
33211,5987.48046875,-3573.3762207031,75,2838
33212,6047.4516601562,-3531.2375488281,76,2838
33213,6112.4829101562,-3523.1533203125,77,2838
33214,6181.9467773438,-3536.9313964844,78,2838
33215,6271.2524414062,-3535.802734375,79,2838
33216,6358.2001953125,-3496.39453125,80,2838
33217,6413.0791015625,-3421.4621582031,81,2838
33218,6474.24609375,-3359.4108886719,82,2838
33219,6513.650390625,-3308.3508300781,83,2838
33220,6537.4833984375,-3245.2727050781,84,2838
33221,6630.8540039062,-3233.751953125,85,2838
33222,6659.7158203125,-3298.6645507812,86,2838
33223,6661.1352539062,-3369.0209960938,87,2838
33224,6629.6469726562,-3422.1848144531,88,2838
33225,6621.1157226562,-3470.8200683594,89,2838
33226,6604.0024414062,-3516.4282226562,90,2838
33227,6562.4096679688,-3554.4758300781,91,2838
33228,6523.4467773438,-3568.8435058594,92,2838
33229,6485.0444335938,-3597.1027832031,93,2838
33230,6474.9868164062,-3639.2155761719,94,2838
33231,6485.296875,-3698.7644042969,95,2838
33232,6508.3227539062,-3747.6193847656,96,2838
33233,6490.3002929688,-3907.1262207031,99,2838
33234,6512.6958007812,-3982.6662597656,100,2838
33236,6505.36328125,-4085.6628417969,101,2838
33238,5548.7255859375,-3640.4074707031,1,2839
33239,5475.181640625,-3657.7314453125,2,2839
33240,5430.6430664062,-3695.3449707031,3,2839
33241,5410.994140625,-3730.1518554688,4,2839
33242,5416.140625,-3775.1579589844,5,2839
33243,5426.5258789062,-3808.5612792969,6,2839
33244,5453.4736328125,-3852.3510742188,7,2839
33245,5481.9184570312,-3878.4562988281,8,2839
33246,5511.6728515625,-3884.7248535156,9,2839
33247,5543.5786132812,-3879.0173339844,10,2839
33248,5588.5849609375,-3844.3041992188,11,2839
33249,5633.6845703125,-3786.1049804688,12,2839
33250,5652.4907226562,-3755.6962890625,13,2839
33251,5654.6430664062,-3708.6320800781,14,2839
33252,5622.8305664062,-3668.3979492188,15,2839
33253,3563.4289550781,-4221.94921875,84,2466
33254,3473.7668457031,-4439.4047851562,81,2466
33255,3455.2165527344,-4497.1181640625,80,2466
33256,3605.6833496094,-4577.5048828125,78,2466
33257,3820.0473632812,-4632.126953125,43,2655
33258,4214.9091796875,-3783.0285644531,1,2840
33259,3606.8581542969,-4114.8813476562,15,2840
33260,3545.0222167969,-4278.7451171875,18,2840
33261,4062.3815917969,-4640.4853515625,40,2840
33262,4308.6938476562,-3853.109375,50,2840
33263,4309.5805664062,-4024.0747070312,49,2840
33264,4361.1098632812,-4140.5317382812,48,2840
33265,4407.4868164062,-4276.5703125,47,2840
33266,4380.69140625,-4342.5288085938,46,2840
33267,4302.3662109375,-4415.7016601562,45,2840
33268,4241.5610351562,-4485.7817382812,44,2840
33269,4213.7353515625,-4547.6171875,43,2840
33270,4267.3266601562,-4609.453125,42,2840
33271,4150.8686523438,-4640.37109375,41,2840
33272,3983.9123535156,-4613.5756835938,39,2840
33273,3938.5659179688,-4575.4438476562,38,2840
