ID,QuestID,QuestGiverCreatureID,QuestMapID,QuestPosition_0,QuestPosition_1,QuestPosition_2,CollectableSourceInfoID
42992,26573,43221,2300,-9212.21875,-2215.3508300781,66.18019866943,54603
42993,26573,43221,0,-9212.2197265625,-2215.3500976562,66.18019866943,54603
42994,30088,56115,870,273.25347900391,1981.4879150391,164.18635559082,48303
42995,30088,56115,870,-330.93402099609,-624.59204101563,119.89414215088,48303
42996,30088,56115,870,548.29339599609,-627.71356201172,259.87857055664,48303
42997,28748,49687,0,-118.37326812744,219.57118225098,53.27550125122,54604
42998,27144,44451,0,1540.1500244141,-1692.1800537109,57.42050170898,54605
42999,27144,44451,0,1540.1500244141,-1692.1800537109,57.42050170898,54605
43000,10274,20110,530,4150.9887695312,1512.5485839844,-108.14463806152,50676
43001,58571,162149,2222,-1685.390625,-5766.4462890625,6823.9409179688,54606
43002,45175,89398,1220,-90.15625,6978.9887695312,12.41484546661,43622
43003,314,1265,0,-5513.7846679688,-1304.7122802734,404.525390625,54607
43004,9878,18224,530,-2621.5981445312,7286.5302734375,20.7970085144,50677
43005,13605,33232,1,6393.328125,522.53302001953,32.52278900146,46010
43009,25516,40487,1,-6151.8715820312,-3829.8176269531,26.17688369751,43624
43010,25516,40487,1,-6151.8715820312,-3829.8176269531,26.17688369751,43624
43011,25516,40487,1,-6151.8715820312,-3829.8176269531,26.17688369751,43624
43021,26667,267,0,-10561.057617188,-1122.7413330078,30.06838035584,54611
43022,34422,78559,1265,3839.8586425781,-2777.1181640625,93.84130096436,43627
43023,34422,78559,1265,3936.7180175781,-2505.2238769531,69.64743804932,43627
43024,28595,49000,0,-4969.3383789062,-6765.955078125,7.11274290085,54612
43025,28595,49378,765,5.37145328522,-10.36162662506,-17.85602760315,54612
43026,29585,54854,870,114.31771087647,-1567.8646240234,93.49766540527,43628
43027,34572,79282,1116,2303.8576660156,4837.0893554688,230.23223876953,46011
43028,35155,79281,1116,2351.3525390625,4594.9477539062,229.64596557617,46011
43029,25102,39154,1,-3661.59375,-1865.0850830078,91.66847229004,43629
43030,10123,19256,530,59.09608459473,2545.2526855469,64.78749847412,46012
43031,10142,19309,530,-608.71331787109,2350.5244140625,36.39387893677,46012
43032,27905,46978,1,-10386.400390625,-282.36499023438,336.59600830078,48307
43033,744,2987,1,-1264.4222412109,123.30062103272,131.64764404297,43630
43034,744,2987,1,-807.87677001953,-498.52258300781,-32.27422714233,43630
43035,34782,82348,1116,1485.6110839844,-1922.5711669922,67.47061920166,50678
43036,34782,82348,1116,1302.125,-1725.2326660156,45.05587768555,50678
43037,34782,82348,1116,1214.3107910156,-1496.3211669922,-4.14269733429,50678
43038,57266,159583,2222,-4711.830078125,-5236.9272460938,6518.7221679688,54613
43039,57266,159583,2222,-4778.8369140625,-5335.9912109375,6504.9672851562,54613
43040,45175,89398,1220,-90.15625,6978.9887695312,12.41484546661,46013
43047,26490,43109,0,330.43099975586,-4125.25,117.21299743652,54616
43048,47322,137631,1642,2407.8176269531,2963.4279785156,18.43459701538,48310
43049,26579,42472,646,959.61999511719,-631.23602294922,279.74499511719,43631
43050,26579,42472,646,2371.3601074219,200.46699523926,181.88400268555,43631
43051,26579,42472,646,2353.9479980469,219.80729675293,181.01783752441,43631
43054,60057,167584,2222,-3323.3889160156,-4150.8125,6599.4135742188,54618
43055,744,2987,1,-1264.4222412109,123.30062103272,131.64764404297,46016
43056,744,2987,1,-807.87677001953,-498.52258300781,-32.27422714233,46016
43057,31139,197,230,832.6181640625,-335.35427856445,-50.26350784302,54619
43058,28766,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43059,28762,197,230,832.6181640625,-335.35427856445,-50.26350784302,54619
43060,28757,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43061,28764,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43062,28762,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43063,28762,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43064,28765,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43065,29078,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43066,28765,197,230,832.6181640625,-335.35427856445,-50.26350784302,54619
43067,31139,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43068,28763,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43069,31139,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43070,28764,197,230,832.6181640625,-335.35427856445,-50.26350784302,54619
43071,28763,197,230,832.6181640625,-335.35427856445,-50.26350784302,54619
43072,28767,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43073,28767,197,230,832.6181640625,-335.35427856445,-50.26350784302,54619
43074,28763,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43075,28757,197,230,832.6181640625,-335.35427856445,-50.26350784302,54619
43076,29078,197,230,832.6181640625,-335.35427856445,-50.26350784302,54619
43077,28766,197,230,832.6181640625,-335.35427856445,-50.26350784302,54619
43078,28757,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43079,28767,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43080,28765,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43081,28764,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43082,29078,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43083,28766,197,0,-8913.423828125,-137.54167175293,80.80947113037,54619
43084,30089,56115,870,273.25347900391,1981.4879150391,164.18635559082,43632
43085,30089,56115,870,548.29339599609,-627.71356201172,259.87857055664,43632
43086,30089,56115,870,-330.93402099609,-624.59204101563,119.89414215088,43632
43087,27365,168596,1,1940.1840820312,-4789.3071289062,39.11255645752,46017
43088,25652,40879,1,983.96527099609,-376.49133300781,8.73607254028,43633
43089,48903,127492,1643,1031.7673339844,1182.3680419922,39.76036453247,43634
43090,27243,23723,1749,-2840.1267089844,-3424.6110839844,34.70520401001,54620
43091,27243,23723,1,-2840.1267089844,-3424.6108398438,34.70520401001,54620
43092,10853,22312,530,2221.212890625,4781.798828125,156.49990844727,48314
43093,28032,47440,0,-7125.419921875,-1189.4599609375,306.375,54621
43094,10186,19570,530,3041.7978515625,3658.8542480469,143.32286071777,50681
43100,27111,14358,429,11.74838256836,396.10531616211,25.05608940125,48316
43107,26530,43200,0,258.89199829102,-2756.1201171875,122.55500030518,54625
43108,13132,30871,575,570.07604980469,-323.93804931641,110.14112091065,48317
43109,12824,29432,571,6320.7563476562,-1715.2384033203,455.52886962891,43635
43110,24988,1521,0,2017.21875,84.95139312744,36.74068069458,54626
43111,10353,20552,530,3912.7717285156,2087.1750488281,138.75732421875,48318
43112,30096,54751,938,4031.4270019531,-362.52603149414,121.8819732666,43636
43113,30096,54751,938,4346.978515625,1311.1353759766,148.02908325195,43636
43114,26802,1570,0,1996.0850830078,1543.5103759766,77.99759674072,54627
43115,26802,1570,1931,1996.0850830078,1543.5103759766,77.99759674072,54627
43116,26905,44415,47,2173.4445800781,1912.8403320312,69.70737457275,50684
43117,14369,36290,654,-1874.4399414062,2528.2099609375,-6.46120977402,48319
43118,50090,131442,1643,-1418.1163330078,3838.1042480469,24.29030799866,48320
43119,50090,131442,1643,-1496.6423339844,3774.0034179688,9.57684326172,48320
43120,50090,131442,1643,-1496.546875,3774.0122070312,9.57684326172,48320
43121,50090,131442,1643,-1496.53125,3774.0390625,9.57684326172,48320
43124,48077,125309,1643,1091.5052490234,874.015625,43.85314941406,46021
43125,25628,40888,1,-6293.7700195312,-4467.3798828125,88.06569671631,50685
43126,11613,25435,571,1996.4830322266,5853.8125,35.94662475586,50686
43135,25735,41128,0,-4118.5,-2781.3100585938,17.92289924622,54631
43136,27593,45840,230,1276.5799560547,-302.94198608398,-78.15760040283,50688
43138,10607,21782,530,2993.9357910156,5473.4965820312,145.11332702637,43637
43139,10198,19840,530,2237.6662597656,2793.8894042969,128.72927856445,46025
43140,28502,47715,1,-9172.73046875,-839.01898193359,138.09700012207,43638
43141,31465,65454,870,-661.85070800781,3127.7795410156,146.39279174805,50689
43142,31465,63785,870,124.54340362549,3205.1450195312,214.90557861328,50689
43143,31465,64569,870,-661.85070800781,3127.7795410156,146.39279174805,50689
43144,12185,26885,571,3821.1115722656,-5151.5830078125,118.99105072022,48322
43146,29759,55196,870,-183.59201049805,-2331.5017089844,35.85111236572,43639
43147,27418,4500,1,-3132.8447265625,-2880.2685546875,34.70083999634,43640
43148,26091,41908,0,-6292.8071289062,6486.7802734375,-864.82196044922,54634
43149,26376,42467,646,1345.0899658203,169.49299621582,-56.77880096436,50691
43150,27397,168628,1,1986.9375,-4783.2275390625,39.11255645752,46026
43151,27397,168628,1,1986.9375,-4783.2275390625,39.11255645752,48323
43154,29630,54915,870,2544.5139160156,-1540.8316650391,406.28842163086,46027
43155,29630,54915,870,2549.1171875,-1454.125,406.12658691406,46027
43156,835,3293,1,999.76324462891,-4414.3979492188,14.38846492767,43642
43164,37957,90065,1220,1111.7170410156,6758.375,167.33528137207,43644
43165,26281,2464,0,-12396.254882812,167.54820251465,3.42456698418,54637
43166,28257,47923,1,6423.7700195312,-964.60400390625,423.14898681641,50693
43167,27764,46652,0,-6639.7900390625,-3900.4499511719,379.29400634766,54638
43168,25192,39326,1,49.171875,-4220.283203125,35.30080795288,48324
43169,49492,129907,1642,-341.90451049805,159.20660400391,257.3039855957,46028
43170,49492,129907,1642,-341.90451049805,159.20660400391,257.30374145508,46028
43171,49492,129907,1642,-457.82119750977,392.89236450195,177.66200256348,46028
43172,49492,129907,1642,-325.05728149414,148.65972900391,257.30355834961,46028
43173,49492,129907,1642,-213.97395324707,389.42013549805,201.4405670166,46028
43174,49492,129907,1642,-231.546875,261.10589599609,239.63117980957,46028
43175,49302,128679,1643,1116.5485839844,2373.6215820312,2.29194951057,43646
43176,49302,128679,1643,820.38714599609,2308.6857910156,45.15323257446,43646
43177,49302,128679,1643,820.38714599609,2308.6857910156,45.15323257446,43646
43178,49302,128679,1643,864.63714599609,1860.0521240234,2.1085999012,43646
43179,49302,128679,1643,1114.1892089844,2394.0556640625,0.38210108876,43646
43180,12080,26473,571,4909.5078125,319.39779663086,137.67597961426,43647
43181,12525,28032,571,5548.1362304688,5742.2412109375,-76.45666503906,43648
43183,31262,58779,870,-1057.2673339844,2040.5677490234,148.64582824707,46029
43184,31262,58779,870,-914.50695800781,-222.38716125488,39.91243743896,46029
43185,26511,900,2300,-9221.3525390625,-2216.4096679688,66.17977142334,54640
43186,26511,900,0,-9215.916015625,-2215.9072265625,66.43976593018,54640
43187,30973,62273,870,1520.9184570312,3538.984375,225.75944519043,48326
43188,30973,62736,870,1377.59375,3569.4035644531,224.32978820801,48326
43189,47659,124376,1642,1889.8975830078,-156.22569274902,0.90104168653,43650
43190,29585,54854,870,114.31771087647,-1567.8646240234,93.49766540527,48327
43192,26259,43397,646,994.41302490234,524.59899902344,-49.33480072021,46030
43193,26259,43397,646,996.09002685547,518.24298095703,-49.33480072021,46030
43194,26259,43397,646,994.41302490234,524.59899902344,-49.33480072021,50695
43195,26259,43397,646,996.09002685547,518.24298095703,-49.33480072021,50695
43196,26737,469,0,-11296.85546875,-206.68891906738,75.89705657959,54642
43197,10031,19417,530,-3385.2614746094,5185.6518554688,-95.10891723633,50696
43198,25403,40052,1,-4932.408203125,1482.5504150391,102.42629241943,46032
43203,49431,130478,1643,1544.8472900391,1655.4879150391,269.51342773438,48328
43204,29635,54922,870,2499.9270019531,-1567.2465820312,400.86828613281,50698
43205,29635,54922,870,2579.0434570312,-1527.3454589844,406.29440307617,50698
43206,50454,131636,1643,673.43054199219,3429.1198730469,206.71420288086,46033
43207,50454,131636,1643,80.87847137451,3465.0009765625,197.19854736328,46033
43208,50454,131636,1643,105.9218826294,3505.5808105469,197.37104797363,46033
43209,50454,131636,1643,121.80728912354,3510.7561035156,210.47892761231,46033
43210,50454,131636,1643,489.80557250977,3523.7863769531,189.85273742676,46033
43211,26450,43095,0,-13294,739.54339599609,3.10289001465,54644
43212,24735,9999,1,-7195.2587890625,-1389.546875,-231.3260345459,46034
43213,26744,1422,0,-11312.989257812,-182.60118103027,75.23038482666,54645
43214,12152,26886,571,4322.2822265625,-4990.6362304688,20.37800788879,43652
43215,25589,40595,1,-6126.8901367188,-3875.5200195312,6.16448020935,43653
43216,25589,40595,1,-6126.8798828125,-3875.5300292969,6.16448020935,43653
43217,25589,40595,1,-6126.8798828125,-3875.5300292969,6.16448020935,43653
43218,25027,38871,1,-1905.9635009766,-2802.6354980469,91.41009521484,46035
43219,10679,21465,530,-2393.8955078125,2894.2292480469,-55.61918258667,48329
43220,25206,39379,1,1287.3732910156,-4342.2309570312,34.03423690796,48330
43221,26065,41640,0,-5661.9130859375,6089.6538085938,-1031.0650634766,54646
43222,13413,32548,571,3944.4765625,6870.8974609375,527.32159423828,50700
43223,27592,46010,0,-9688.6103515625,-3928.3601074219,3.46310997009,54647
43224,40228,94409,1220,4500.40625,4858.703125,661.88958740234,43655
43225,27592,46010,0,-9688.6103515625,-3928.3601074219,3.46310997009,54648
43226,39491,93833,1220,4138.7143554688,4604.0087890625,658.29632568359,48332
43227,48400,131580,1642,-2689.0104980469,1950.7778320312,37.43116378784,43656
43228,48400,131580,1642,-2690.578125,1994.03125,37.32387542725,43656
43229,48400,131580,1642,-2938.3820800781,2322.1389160156,36.90405273438,43656
43230,24978,1519,2532,2220.6110839844,1011.2863769531,37.12355422974,54649
43231,24978,1519,2532,2220.6110839844,1011.2863769531,37.12355422974,54649
43232,24978,1519,1931,2220.6110839844,1011.2863769531,37.12355422974,54649
43233,24978,1519,0,2220.6110839844,1011.2863769531,37.12355422974,54649
43234,58789,162544,2222,-2042.2742919922,-3645.2795410156,6608.4360351562,54650
43235,58789,162544,2222,-2025.3107910156,-3638.0329589844,6608.0141601562,54650
43236,58789,162544,2222,-1701.7117919922,-3570.3315429688,6606.0244140625,54650
43237,58789,162544,2222,-1797.921875,-3562.1181640625,6608.5903320312,54650
43239,30032,57211,870,-552.48785400391,609.39758300781,137.8371887207,48334
43240,34939,80860,1116,-811.23266601563,1356.4653320312,54.74402999878,48335
43241,34939,80481,1116,-633.14239501953,1522.2760009766,36.65498733521,48335
43242,34939,80481,1116,-633.14239501953,1522.2760009766,36.65498733521,48335
43244,863,3439,1,1109.1517333984,-3104.1086425781,82.32750701904,50702
43245,27434,168597,1,1936.75,-4779.2485351562,39.11255645752,50703
43246,26027,41966,0,-926.57464599609,-1591.9357910156,52.62872314453,54653
43247,10704,18481,530,-1863.6829833984,5430.0415039062,-9.70546913147,50704
43253,31360,64432,994,-3964.3681640625,-2539.9914550781,27.80290794373,46039
43254,31360,64432,994,-4684.3837890625,-2600.2326660156,28.39984130859,46039
43257,25215,39876,0,-6136.2172851562,4284.2768554688,-349.55606079102,54657
43258,25868,41415,0,-2866.8837890625,-1503.2222900391,10.20150184631,54658
43259,30184,58421,870,-1062.5677490234,2050.7136230469,148.03164672852,46040
43260,30184,58421,870,-1062.5677490234,2050.7136230469,148.03164672852,46040
43261,30184,58421,870,-883.56768798828,1900.3992919922,162.3630065918,46040
43262,27303,45386,0,-2554.4099121094,-4747.169921875,180.65699768066,54659
43263,27303,45362,0,-2793.5100097656,-4767.5600585938,193.60899353027,54659
43264,26708,43733,0,-9643.51953125,-3462.3601074219,119.24700164795,54660
43265,26708,43733,0,-9142.4501953125,-3037.4499511719,108.69699859619,54660
43266,33010,74163,1153,5637.0693359375,4533.2890625,118.92852020264,54661
43267,33010,74163,1152,5637.0693359375,4533.2890625,118.92852020264,54661
43268,33010,74163,1330,5637.0693359375,4533.2890625,118.92852020264,54661
43270,10504,21158,530,2012.6871337891,6877.447265625,178.99150085449,43658
43275,12152,26886,571,4322.2822265625,-4990.6362304688,20.37800788879,43659
43276,25050,38535,1,-7209.4252929688,-3756.0363769531,9.20894241333,48341
43277,60856,170485,2222,-6737.6650390625,-268.53298950195,5555.85546875,54664
43278,50297,130929,1642,-616.69793701172,281.97396850586,169.20291137695,43660
43279,9169,16237,530,7482.9018554688,-7272.8740234375,98.05059051514,46044
43280,10005,18459,530,-2925.5964355469,4004.8020019531,-1.55765902996,50706
43281,10006,18447,530,-2653.6071777344,4381.1171875,36.21887588501,50706
43282,25652,40879,1,983.96527099609,-376.49133300781,8.73607254028,43661
43283,13275,31237,571,5792.5219726562,2069.4865722656,-345.1708984375,46045
43284,13391,31237,571,5792.5219726562,2069.4865722656,-345.1708984375,46045
43285,13342,29799,623,34.61552047729,-38.72877883911,25.03371047974,43662
43286,13358,29795,622,45.50926589966,6.67955493927,30.09547615051,43662
43288,12546,27801,571,4916.2456054688,5469.6762695312,-77.70668792725,46046
43289,12546,27801,571,5876.0639648438,4116.5283203125,-85.5122756958,46046
43291,26707,43738,0,-10930.299804688,-379.54998779297,39.53939819336,54667
43292,13987,34604,1,2640.6650390625,418.28820800781,74.23626708984,50708
43293,52,261,0,-9610.232421875,-1032.0521240234,41.22242355347,54668
43294,31072,62667,870,998.80035400391,3424.3176269531,256.69619750977,50709
43295,31072,62667,870,805.15277099609,4089.7197265625,212.02186584473,50709
43296,31072,62667,870,986.12677001953,3448.3403320312,257.07015991211,50709
43297,29908,56204,870,545.83160400391,-606.11456298828,263.37066650391,46049
43298,28253,48110,0,-7950.8198242188,-1924.8100585938,132.27099609375,54669
43299,31835,66260,870,3836.84375,1798.6285400391,950.99578857422,8437
43301,14382,36290,654,-1874.4399414062,2528.2099609375,-6.46120977402,48344
43302,938,3568,1,10758.365234375,2208.9033203125,1331.5559082031,48345
43303,27833,46972,0,-7027.4301757812,-2540.7199707031,251.79299926758,54671
43304,9732,16885,530,-314.81918334961,4711.4375,18.33703041077,50710
43327,25184,39341,648,2058.6354980469,1841.9930419922,139.90211486816,43664
43328,34850,80161,1116,2857.5051269531,4460.7631835938,175.80964660645,50711
43329,34716,79722,1116,2326.375,5569.8872070312,233.4635925293,50711
43330,12120,26886,571,4322.2822265625,-4990.6362304688,20.37800788879,43665
43331,27243,23723,1749,-2840.1267089844,-3424.6110839844,34.70520401001,54673
43332,27243,23723,1,-2840.1267089844,-3424.6108398438,34.70520401001,54673
43333,9490,16799,530,96.14409637451,4347.3134765625,102.2740020752,46052
43334,30815,60857,870,1967.3333740234,3176.7561035156,268.62094116211,50712
43335,30815,60622,870,1766.6545410156,2703.3916015625,301.40399169922,50712
43336,30815,60822,870,1766.90625,2703.4680175781,301.39834594727,50712
43337,30815,60857,870,1967.3333740234,3176.7561035156,268.62094116211,50712
43338,30815,60622,870,1967.3333740234,3176.7561035156,268.62094116211,50712
43341,10675,21691,530,1913.9483642578,5562.181640625,262.70831298828,43666
43365,28051,47383,1,-6464.8100585938,-3508.1000976562,1.45823001862,50713
43368,35012,86355,1116,-114.46701812744,784.02258300781,73.35163116455,50715
43369,35012,80648,1116,-477.70834350586,1839.8298339844,42.48508071899,50715
43370,35012,80648,1116,-192.02604675293,1016.1597290039,75.67938995361,50715
43371,35012,80648,1116,-707.43231201172,628.42364501953,80.09857940674,50715
43372,29599,17876,560,2231.5212402344,119.13487243652,82.29929351807,46054
43373,29599,17876,560,2062.9340820312,229.14508056641,64.48779296875,46054
43374,29599,17876,560,2660.0847167969,659.54815673828,61.93698501587,46054
43375,29599,17876,560,2486.5637207031,624.09796142578,57.86754608154,46054
43376,25939,41615,0,-3248.2082519531,-2723.0139160156,9.41205310822,54678
43377,30747,60679,870,2725.4704589844,2178.9079589844,590.57849121094,48349
43378,30747,60679,870,2438.0988769531,2528.3056640625,743.88891601563,48349
43379,26434,43096,0,-13284.400390625,780.71502685547,2.99244999886,54679
43380,26816,44099,0,-13619.700195312,-74.03130340576,35.23889923096,54680
43381,24626,37969,1,-1560.1441650391,-5304.9599609375,8.84463405609,46055
43382,40077,93011,1481,1179.5660400391,3202.6066894531,51.25984191895,12975
43383,27017,44458,0,1859.4799804688,-1761.2900390625,59.73609924316,54681
43384,30050,62377,870,219.80207824707,783.015625,161.66160583496,46056
43385,58877,163016,2297,426.43228149414,-2123.8107910156,864.89099121094,54682
43386,39438,95799,1220,5838.017578125,4518.0454101562,612.22485351563,50716
43387,25668,40951,0,-5642.4252929688,-493.08160400391,396.64419555664,54683
43388,33689,81731,1116,6880.6225585938,1029.9114990234,68.90742492676,43669
43389,36436,85426,1116,6883.9306640625,1027.4184570312,71.94823455811,43669
43390,36436,85432,1116,6975.4584960938,869.93927001953,93.22132873535,43669
43391,33689,85089,1116,6972.671875,872.68402099609,93.2173538208,43669
43392,24709,9272,1,-7206.9775390625,-645.29339599609,-233.70210266113,43670
43401,11301,24218,571,2131.8469238281,-2967.177734375,148.58489990234,46057
43402,11292,24131,571,2439.6059570312,-5186.3920898438,277.51147460938,46057
43403,26244,43397,646,994.41302490234,524.59899902344,-49.33480072021,50717
43404,26244,43397,646,996.09002685547,518.24298095703,-49.33480072021,50717
43405,9788,17956,530,-215.16667175293,5433.4306640625,21.95513916016,46058
43406,12099,26420,571,4340.5693359375,-5297.9521484375,1.57932198048,46059
43407,44400,113813,1220,-956.05035400391,4327.4755859375,740.166015625,43671
43408,31324,59822,961,-724.48089599609,1272.5989990234,115.84488677979,46060
43409,27413,23570,1,-4587.8154296875,-3155.6030273438,34.89334487915,50718
43410,50306,133126,1643,-935.07464599609,4120.1630859375,75.04648590088,50719
43411,50306,133126,1643,-649.02258300781,3134.0478515625,323.56076049805,50719
43412,50306,133126,1643,-905.87847900391,3892.9636230469,46.13715362549,50719
43413,50306,133126,1643,-675.39581298828,4193.375,109.58470916748,50719
43414,13137,30232,571,7631.1865234375,3405.4418945312,656.14532470703,50720
43415,26428,4486,0,-927.85766601563,-1605.7795410156,52.75270462036,54685
43416,26428,4486,0,1561.3868408203,260.79699707031,-43.1026802063,54685
43417,412,1269,0,-5636.5498046875,-471,397.76998901367,54686
43418,14122,34668,648,-8424.748046875,1322.3298339844,102.84588623047,46061
43419,14122,34668,648,-8423.830078125,1366.0086669922,104.73143005371,46061
43420,14122,34668,648,-8424.748046875,1322.3298339844,102.84588623047,46061
43421,14122,34668,648,-8424.748046875,1322.3298339844,102.84588623047,46061
43422,14122,34668,648,-7857.3247070312,1842.9809570312,7.42114782333,46061
43423,14122,34668,648,-8423.830078125,1366.0086669922,104.73143005371,46061
43424,14122,34668,648,-8423.830078125,1366.0086669922,104.73143005371,46061
43425,14122,34668,648,-8423.81640625,1366.0660400391,104.73137664795,46061
43426,26836,43897,646,1027.2199707031,1895.4799804688,308.11599731445,50721
43428,28828,49396,1,7640.5424804688,-4431.8071289062,623.87451171875,43673
43429,27104,44969,429,44.24209976196,-189.82400512695,-4.11375999451,46062
43430,57716,159762,2222,-4288.3540039062,-5376.4165039062,6514.7836914062,54688
43431,57716,159762,2222,-4332.7866210938,-5433.640625,6515.126953125,54688
43432,57716,159762,2222,-4168.3334960938,-5507.3125,6506.3232421875,54688
43433,57716,159762,2222,-4135.4047851562,-5028.8125,6542.6845703125,54688
43434,57716,159762,2222,-4330.7377929688,-5382.1547851562,6514.7836914062,54688
43435,28056,47393,0,-6868.259765625,-1233.3100585938,176.80200195313,54689
43436,28056,47393,0,-7109.5200195312,-1202.6300048828,324.29901123047,54689
43437,13730,34067,1,2282.4074707031,-2529.3151855469,98.32873535156,48355
43438,13730,33726,1,2282.9133300781,-2528.9582519531,98.32869720459,48355
43439,27647,46585,0,-4453.1821289062,-4863.6059570312,123.16422271729,54690
43440,27647,46583,0,-4628.080078125,-5200.0297851562,108.48400115967,54690
43441,27647,46175,0,-4759.7797851562,-5225.330078125,117.40599822998,54690
43442,27647,46627,0,-4644.9301757812,-5101.9301757812,126.49099731445,54690
43443,10632,21118,530,1899.6076660156,5566.8168945312,261.19717407227,48356
43444,31179,63071,870,-378.23089599609,4763.7275390625,-28.91765785217,43674
43445,31179,63071,870,-389,4763.3662109375,-29.28717041016,43674
43446,31179,63071,870,-378.23089599609,4763.7275390625,-28.91765785217,43674
43447,31179,63071,870,121.04165649414,3225.1015625,215.86306762695,43674
43448,31179,63071,870,-389,4763.3662109375,-29.28717041016,43674
43449,26870,5768,43,-155.6609954834,123.65200042725,-75.10610198975,54691
43450,26870,5768,1,-813.32641601563,-2154.7465820312,95.43489074707,54691
43451,25688,7506,0,-11469.484375,-2629.9497070312,4.11203670502,54692
43452,11973,55531,576,200.6070098877,-5.28091335297,-12.97310161591,50724
43454,30695,59138,870,-1162.9548339844,1045.7396240234,21.90393829346,50725
43455,27391,10926,0,1455.9786376953,-3596.0471191406,86.95001983643,54694
43456,26942,44561,90,-614.17700195313,534.05798339844,-273.0710144043,43675
43457,50336,44561,90,-614.17700195313,534.05798339844,-273.0710144043,43675
43458,26942,44561,90,-614.17700195313,534.05798339844,-273.0710144043,43675
43459,50336,44561,90,-614.17700195313,534.05798339844,-273.0710144043,43675
43460,26503,464,0,-9620.7998046875,-1872.8199462891,99.24749755859,54695
43462,26595,2501,0,-14450.25,456.09375,15.4863319397,54697
43463,26595,2501,0,-14447.416992188,448.00137329102,15.74501228333,54697
43464,26595,2501,451,9426.029296875,-9849.6181640625,-133.96699523926,54697
43465,26595,2501,0,-14447.400390625,448.00201416016,15.74499988556,54697
43466,12199,27227,571,3862.9370117188,-4528.267578125,209.58309936523,48360
43467,12153,26883,571,3814.0686035156,-5157.3681640625,119.27131652832,48360
43472,61323,173294,2222,1843.5364990234,-2628.2534179688,3395.0222167969,54699
43473,61323,164679,2276,-12.39168453217,-2.63897442818,56.64516830444,54699
43474,61323,158529,2222,4067.0495605469,-2506.1735839844,3327.5285644531,54699
43475,61323,160518,2222,4069.1416015625,-2509.6701660156,3328.5346679688,54699
43476,61323,160518,2222,4162.5834960938,-2568.0607910156,3343.1645507812,54699
43477,61323,158529,2222,4067.0495605469,-2506.1735839844,3327.5285644531,54699
43478,61323,160518,2222,4067.1086425781,-2506.1909179688,3327.5397949219,54699
43481,26692,43462,0,-9465.9697265625,-2828.5700683594,65.27839660645,54701
43482,26692,43607,0,-9633.5498046875,-3473.2199707031,121.80899810791,54701
43483,26692,43607,0,-9138.3095703125,-3039.6899414062,108.72200012207,54701
43488,11872,25838,571,2779.7622070312,5238.7993164062,38.34643936157,43677
43489,35040,81241,1116,6181.8115234375,249.40451049805,0.29455831647,48361
43490,35659,82477,1116,6182,245,0.25999999046,48361
43491,29759,55196,870,-183.59201049805,-2331.5017089844,35.85111236572,46070
43492,12211,27248,571,3221.8759765625,-691.36981201172,167.12564086914,46069
43493,12246,27295,571,3435.2253417969,-2746.3620605469,199.38887023926,50728
43494,12229,27262,571,3316.8276367188,-2291.8393554688,110.10778045654,50728
43495,48352,125922,1643,992.03302001953,2056.6945800781,2.15615415573,50729
43496,48352,125922,1643,1111.3316650391,2372.6633300781,2.40341448784,50729
43497,48352,125922,1643,861.94964599609,1835.7864990234,1.91686844826,50729
43498,48352,125922,1643,862.02429199219,1850.6232910156,1.91686594486,50729
43499,48352,125922,1643,976,1923.8385009766,1.15122950077,50729
43500,28782,49537,1,7635.9907226562,-4433.8090820312,623.87451171875,46071
43501,35004,86355,1116,-114.46701812744,784.02258300781,73.35163116455,46072
43502,35004,80648,1116,-707.43231201172,628.42364501953,80.09857940674,46072
43503,35004,80648,1116,-477.70834350586,1839.8298339844,42.48508071899,46072
43504,35004,80648,1116,-192.02604675293,1016.1597290039,75.67938995361,46072
43505,29637,54918,870,2577.0207519531,-1525.0139160156,406.29440307617,43678
43506,29637,54918,870,2532.9636230469,-1269.0728759766,388.08804321289,43678
43516,26779,44021,0,-12843,-415.3330078125,12.96759986877,54705
43517,25392,39930,719,5123.134765625,-1745.4028320312,1334.3266601562,46074
43518,11280,24157,571,418.7184753418,-4606.224609375,241.62150573731,46075
43519,11188,23888,571,1335.1849365234,-3147.5441894531,172.16511535645,46075
