Name_lang,Pos_0,Pos_1,Pos_2,Rot_0,Rot_1,Rot_2,Rot_3,ID,OwnerID,DisplayID,Scale,TypeID,PhaseUseFlags,PhaseID,PhaseGroupID,Field_11_0_0_54210_011,PropValue_0,PropValue_1,PropValue_2,PropValue_3,PropValue_4,PropValue_5,PropValue_6,PropValue_7
"11.0 Z1 - Theater - Established  Props",2115.6997070312,-3128.3525390625,140.35266113281,0,0,0.17794372141,0.98404061794,501020,2838,90695,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2287.3610839844,-3023.2014160156,143.07075500488,0,0,0.90069788694,-0.43444594741,501021,2838,88561,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Zone 1 Coreway Rubble Broken State",2509.5695800781,-2372.7221679688,162.89930725098,0,0,-0.32969033718,0.94408917427,501022,2838,84930,1,5,0,23039,0,0,0,0,0,1,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2176.8039550781,-3196.5417480469,135.7886505127,0,0,0.85035216808,0.52621388435,501023,2838,90695,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2380.1164550781,-3065.0903320312,169.17916870117,0,0,0.99619472027,-0.08715588599,501024,2838,89167,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2162.40625,-3232.7048339844,137.5666809082,0,0,1,0,501025,2838,88508,0.44399300218,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2290.9895019531,-3024.0764160156,143.22598266602,-0.31622767448,-0.63245552778,-0.31622767448,0.63245558739,501026,2838,86021,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2234.1823730469,-3217.2082519531,172.76472473145,0,0,0.91705983877,-0.39874947071,501027,2838,89155,1.24000000954,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2344.953125,-3217.7326660156,159.95988464356,0,0,0.71933978796,0.69465839863,501028,2838,90507,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2292.0676269531,-3024.4965820312,143.20549011231,0.44320625067,-0.02001003921,0.89457887411,0.05381944031,501032,2838,87207,0.56999999285,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2415.2136230469,-3143,169.99903869629,0,0,-0.83628582954,0.54829365015,501033,2838,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2260.2761230469,-3254.7360839844,139.30616760254,0.71116888523,-0.02449397929,0.70141512156,0.04069002718,501035,2838,88481,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2350.7326660156,-3055.0607910156,162.54669189453,0,0,0.92220062017,-0.38671177626,501036,2838,89155,0.75,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Level Up - Ch 2 Medical Props",2233.6806640625,-3147.546875,129.32099914551,0,0,-0.46174803376,0.88701117039,501037,2838,88014,1,5,0,22926,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2362.5695800781,-3227.9877929688,169.20288085938,0,0,0.9772310257,-0.21217815578,501038,2838,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2351.6945800781,-3210.4670410156,142.18531799316,0,0,-0.4733183682,0.8808914423,501039,2838,88479,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Level Up - Ch 2 Medical Props",2295.2727050781,-3138.359375,129.46801757813,0.03195034713,0.01240522135,0.07827718556,0.99634224176,501040,2838,88017,1.1059499979,5,0,22926,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2204.2829589844,-3045.328125,143.35681152344,0.29947167635,0.09577828646,0.94915139675,0.01596198604,501042,2838,88562,0.62999999523,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2301.9758300781,-3066.4323730469,142.16557312012,0,0,0.92880964279,0.3705573082,501043,2838,90760,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"Nerubian Portal",2562.2414550781,-2869.0903320312,199.10054016113,0,0,-0.04361929744,0.99904823303,501044,2838,92009,1,5,0,23693,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2158.6059570312,-3180.8002929688,135.30854797363,0,0,0.25038000941,0.96814763546,501046,2838,88566,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2278.7570800781,-3067.9877929688,144.07374572754,0,0,0.93358039856,-0.35836803913,501047,2838,89155,0.75,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Level Up - Ch 2 Medical Props",2229.8627929688,-3159.8837890625,130.45484924316,0,0,0.5037741065,0.86383545399,501048,2838,88034,1.34000003338,5,0,22926,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2160.4982910156,-3166.2985839844,137.06318664551,0,0,0.9304176569,0.36650103331,501049,2838,88028,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"Freywold Village",1955.6024169922,-3059.484375,158.43721008301,0,0,0.38268369436,0.9238794446,501051,2838,87262,1,5,1,0,0,0,1,1,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2231.5383300781,-3034.5903320312,142.70832824707,0,0,-0.07845880091,0.99691736698,501056,2838,88479,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Coreway Fixed",2567.1691894531,-2320.5502929688,162.93132019043,0,0,0.95501983166,-0.29654201865,501057,2838,88022,1,5,0,23040,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2290.3627929688,-3024.1164550781,143.56196594238,-0.19931571186,-0.58904081583,-0.20329928398,0.75628936291,501058,2838,86021,0.50054401159,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2379.6909179688,-3205.6752929688,154.71792602539,0,0,1,0,501060,2838,90690,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Level Up - Ch 2 Medical Props",2275.4514160156,-3126.0139160156,129.2886505127,0,0,0.99939078093,0.03489985317,501061,2838,88012,0.47879999876,5,0,22926,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2356.7102050781,-3203.703125,142.58796691895,0,0,-0.12186928093,0.99254614115,501063,2838,88340,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Static  Props",2305.9670410156,-3027.921875,142.15798950195,0,0,-0.59130877256,0.80644524097,501064,2838,88582,1,5,0,0,0,0,0,0,0,0,0,0,0,0
Alchemy,2307.953125,-2521.1579589844,207.82681274414,0,0,-0.38268306851,0.92387974262,501065,2838,88402,1,5,1,0,0,0,1,1,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2203.8923339844,-3045.2778320312,143.51832580566,-0.00078950205,-0.0794582963,0.52789449692,0.84558445215,501066,2838,88562,0.79000002146,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2274.3159179688,-3249.4565429688,139.71202087402,0,0,1,0,501068,2838,88492,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2356.7517089844,-3184.9323730469,142.4510345459,0,0,0.99452185631,0.10452865809,501071,2838,88479,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2227.6076660156,-3061.5190429688,143.40083312988,0,0,0.99306839705,-0.1175378412,501074,2838,15485,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2224.9670410156,-3061.875,143.61079406738,0.77572315931,-0.6305128932,-0.01826701872,-0.01932653785,501076,2838,88563,0.37000000477,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Level Up - Ch 2 Medical Props",2280.3315429688,-3121.5971679688,129.45906066895,0.0247709956,0.02368779294,0.45360228419,0.89054489136,501077,2838,88017,1.1059499979,5,0,22926,0,0,0,0,0,0,0,0,0,0
forgepipe,2419.8125,-2622.0625,194.74853515625,0.48922985792,-0.51054292917,0.48922985792,0.51054292917,501079,2838,88169,0.71684402227,5,1,0,0,0,0,0,0,0,0,0,0,1
"11.0 Z1 - Theater - Overgrowth  Props",2358.8454589844,-3130.3681640625,142.51789855957,0,0,0.64278769493,0.76604431868,501080,2838,88479,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Level Up - Ch 2 Medical Props",2234.3542480469,-3171.5832519531,129.32081604004,0,0,0.88498783112,0.46561422944,501081,2838,87637,1,5,0,22926,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2119.3247070312,-3121.8247070312,141.29330444336,0,0,-0.1132029593,0.99357187748,501082,2838,89267,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2306.0051269531,-3095.4462890625,144.47395324707,0,0,0.92050462961,-0.39073163271,501083,2838,89155,0.62000000477,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2205.2587890625,-3039.8369140625,142.70834350586,0,0,-0.24615229666,0.9692311883,501085,2838,88479,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2314.1267089844,-3248.1926269531,159.98500061035,0,0,0.68835473061,0.7253742218,501086,2838,90508,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2355.1633300781,-3108.796875,143.43957519531,0,0,-0.38671079278,0.92220103741,501087,2838,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2360.1457519531,-3171.0556640625,159.98500061035,0,0,0.9222009182,0.386711061,501089,2838,90508,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2304.6613769531,-3082.3020019531,142.97714233398,0,0,1,0,501092,2838,88485,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Zone 1 Coreway Rubble Broken State",2543.2048339844,-2316.859375,163.05911254883,-0.03906556219,-0.00061903824,0.78104764223,0.62324798107,501093,2838,88810,1,5,0,23039,0,0,0,0,0,0,0,0,0,0
"Inn Dressing",2606.6518554688,-2501.6320800781,225.01518249512,0,0,-0.3665009141,0.9304177165,501094,2838,81470,1,5,0,23677,0,0,0,0,0,0,0,0,0,0
"11.0 Zone 1 Coreway Rubble Broken State",2524.3212890625,-2362.5363769531,163.03706359863,0,0,0.99756401777,-0.06975648552,501095,2838,85363,1,5,0,23039,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2160.2761230469,-3183.6579589844,137.07136535645,0,0,-0.31730440259,0.94832378626,501096,2838,88569,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Level Up - Ch 2 Medical Props",2237.3525390625,-3152.6909179688,129.2886505127,0,0,-0.81915193796,0.57357650995,501097,2838,88012,0.47879999876,5,0,22926,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Level Up - Ch 2 Medical Props",2228.0383300781,-3154.0329589844,129.71897888184,0.00425942102,0.00333816861,0.97901374102,0.20372231305,501098,2838,88012,0.55879998207,5,0,22926,0,0,0,0,0,0,0,0,0,0
"Foundation Hall",2447.7414550781,-2499.4184570312,185.40019226074,0,0,-0.70710575581,0.70710772276,501099,2838,87262,1,5,1,0,0,0,1,1,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2308.3698730469,-3030.6806640625,144.68023681641,0.04008790106,0.70596951246,-0.04008790106,0.70596951246,501100,2838,88555,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2152.2587890625,-3229.7517089844,137.68782043457,0,0,-0.42656812072,0.90445542336,501101,2838,88509,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2224.5556640625,-3060.4721679688,142.33854675293,0,0,-0.83867049217,0.54463911057,501103,2838,85467,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
Dornogal,2906.9914550781,-3283.4636230469,218.36502075195,0,0,-0.03489945084,0.99939084053,501104,2838,87262,1,5,1,0,0,0,1,1,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2165.8837890625,-3224.7326660156,137.62544250488,0,0,1,0,501107,2838,88510,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2203.6025390625,-3045.0556640625,143.36701965332,-0.1534037292,0.08068212867,0.97900795937,-0.10724236816,501108,2838,88562,0.79000002146,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2380.5607910156,-3141.5988769531,170.06356811523,0,0,0.99884837866,0.04797805101,501109,2838,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2170.0747070312,-3195.6284179688,137.23379516602,0,0,0.62932157516,0.77714502811,501110,2838,88544,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2226.1267089844,-3065.0400390625,148.3670501709,0,0,0.7547096014,0.65605902672,501111,2838,86776,0.60000002384,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2143.0190429688,-3121.0434570312,140.3888092041,0,0,0.98768830299,-0.15643444657,501112,2838,90692,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2222.5207519531,-3061.9392089844,143.07580566406,0.78154480457,0.55295240879,-0.23245707154,-0.17144991457,501113,2838,88563,0.37000000477,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Coreway Fixed",2564.8195800781,-2316.4426269531,164.30331420898,-0.43642765284,-0.05931643769,0.89171534777,-0.10419288278,501114,2838,88647,1,5,0,23040,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2344.3889160156,-3143.1633300781,142.56260681152,0.73170632124,0.01275574323,0.68117284775,0.02113610134,501115,2838,88481,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2176.8332519531,-3196.3977050781,135.81446838379,0,0,0.86602556705,0.49999964237,501116,2838,90692,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"Foundation Hall",2800.6494140625,-2249.0832519531,269.39846801758,0,0,1,0,501117,2838,87262,1,5,1,0,0,0,1,1,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2348.5190429688,-3118.8610839844,142.51789855957,0,0,-0.02733620256,0.99962627888,501118,2838,88482,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2209.3820800781,-3043.0676269531,143.74067687988,0,0,0.96004992723,0.27982890606,501119,2838,88570,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2292.2395019531,-3024.2517089844,143.17256164551,0,0,0.89879393578,-0.4383713603,501121,2838,55729,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2363.3264160156,-3095.890625,169.28359985352,-0.07819543779,0.6504470706,-0.04885438457,0.75393456221,501122,2838,89167,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2293.3471679688,-3020.3645019531,142.15249633789,0,0,0.9743694067,-0.22495391965,501123,2838,88581,0.75,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2341.6164550781,-3093.8610839844,151.67514038086,0.02533971146,0.09773658216,0.31758591533,0.94283860922,501124,2838,88490,1.78928303719,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2291.7604980469,-3021.6579589844,142.15855407715,0,0,-0.69778996706,0.71630245447,501125,2838,90763,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2386.5659179688,-3068.4289550781,169.15058898926,0,0,-0.8012534976,0.59832495451,501126,2838,89262,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2291.71875,-3021.5556640625,142.2297668457,0,0,-0.71933931112,0.69465887547,501127,2838,90732,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Level Up - Ch 2 Medical Props",2295.171875,-3137.9028320312,129.2886505127,0,0,0.81915187836,0.57357668877,501128,2838,88012,0.47879999876,5,0,22926,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2292.8002929688,-3020.7292480469,148.81880187988,0.31093502045,-0.68873763084,-0.00319651165,0.65494245291,501129,2838,88488,1.19000005722,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2206.6284179688,-3180.671875,172.90547180176,0,0,-0.69778996706,0.71630245447,501130,2838,90509,1.24000000954,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2415.9133300781,-3161.6145019531,169.95695495606,0,0,0.99984776974,0.01744904555,501131,2838,88544,1.12000000477,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2208.3315429688,-3044.0903320312,142.58815002441,0,0,0.91531157494,0.40274649858,501132,2838,88538,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Level Up - Ch 2 Medical Props",2299.125,-3143.0625,129.32099914551,0,0,0.63270533085,0.77439260483,501133,2838,88020,1.23000001907,5,0,22926,0,0,0,0,0,0,0,0,0,0
"11.0 Zone 1 Coreway Rubble Broken State",2516.5122070312,-2358.2795410156,163.03744506836,0,0,0.95105654001,-0.30901691318,501134,2838,86164,1,5,0,23039,0,0,0,0,0,1,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2159.2204589844,-3234.5729980469,137.37100219727,0,0,1,0,501135,2838,88508,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2242.8610839844,-3040.109375,142.6333770752,0,0,0.89879393578,-0.4383713603,501136,2838,90692,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2339.6979980469,-3125.7065429688,142.51789855957,0,0,0.66913062334,0.7431448102,501137,2838,88479,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2306.46875,-3235.1320800781,141.05276489258,0.58691006899,-0.11298157275,0.7785038352,0.19158159196,501138,2838,88481,1,5,0,22408,0,0,0,0,0,0,0,0,0,1
"11.0 Z1 - Theater - Established  Props",2414.1823730469,-3144.7326660156,169.96818542481,0,0,0.94832360744,0.31730470061,501139,2838,88569,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2159.8940429688,-3166.4582519531,135.10372924805,-0.34157970548,0.45431557298,-0.47922024131,0.66878139973,501140,2838,88503,0.68675798178,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Level Up - Ch 2 Medical Props",2233.0903320312,-3164.0520019531,129.32099914551,0,0,0.87461972237,0.48480957747,501142,2838,87468,1,5,0,22926,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2158.0971679688,-3189.3332519531,142.77775573731,0.01687572524,0.12027865648,0.99259662628,-0.00017513693,501143,2838,51455,2.04999995232,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2143.0971679688,-3232.5104980469,137.37100219727,0,0,1,0,501144,2838,88508,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2301.4895019531,-3030.2102050781,143.83818054199,0.04339172691,0.23702862859,-0.4078886807,0.88065963984,501145,2838,88555,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2133.3176269531,-3114.0017089844,141.0986328125,0,0,0.89687269926,0.44228881598,501146,2838,90708,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2116.734375,-3118.0747070312,140.37129211426,0,0,-0.3420188725,0.9396930933,501147,2838,86320,1.39999997616,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2131.1684570312,-3115.6650390625,141.71618652344,0,0,-0.75756448507,0.65276032686,501148,2838,90708,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
Enchanting,2291.5417480469,-2610.3698730469,198.43072509766,0,0,0,1,501149,2838,88399,1,5,1,0,0,0,1,1,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2217.7431640625,-3064.3039550781,142.13368225098,0,0,0.92050462961,-0.39073163271,501151,2838,88489,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2121.3542480469,-3118.3508300781,141.36671447754,0,0,-0.82164573669,0.56999844313,501152,2838,88228,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2133.1945800781,-3165.2673339844,141.09967041016,0,0,0.97992479801,0.1993675977,501153,2838,90692,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2344.4340820312,-3105.3056640625,159.98500061035,0,0,1,0,501155,2838,90508,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2120.6164550781,-3125.0122070312,140.09451293945,0,0,0.0566929467,0.99839162827,501156,2838,88633,0.68999999762,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2301.8002929688,-3067.2048339844,144.73025512695,0,0,-0.42261788249,0.90630799532,501157,2838,90697,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2302.4133300781,-3030.8767089844,143.24919128418,0.51726770401,0.46021649241,0.46594020724,0.55093961954,501158,2838,88555,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2324.2395019531,-3209.2761230469,144.47370910645,0,0,0.9320076108,-0.36243864894,501159,2838,89155,0.62000000477,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2133.2829589844,-3113.8994140625,140.38879394531,0,0,0.81411576271,0.58070260286,501160,2838,90708,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2293.5207519531,-3020.3664550781,143.61605834961,-0.3305093646,-0.10860239714,-0.49354156852,0.79711091518,501161,2838,88562,0.62250000238,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Zone 1 Coreway Rubble Broken State",2540.8464355469,-2314.6684570312,163.0359954834,0,0,0.91354542971,0.40673664212,501162,2838,88810,1,5,0,23039,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Level Up - Ch 2 Medical Props",2290.1752929688,-3134.140625,130.41374206543,0,0,0.99539619684,0.09584563971,501163,2838,88014,1,5,0,22926,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2350.7517089844,-3055.1145019531,162.53877258301,0,0,0.92220062017,-0.38671177626,501164,2838,90509,0.75,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2281.8403320312,-3082.2917480469,133.96528625488,0,0,0.87881672382,-0.47715935111,501165,2838,86320,1.39999997616,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Level Up - Ch 2 Medical Props",2231.0295410156,-3153.3681640625,129.20079040527,0,0,0.61566162109,0.78801059723,501166,2838,88012,0.53009998798,5,0,22926,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2245.2534179688,-3222.5,157.62577819824,0,0,1,0,501167,2838,90509,1.38999998569,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2293.1232910156,-3020.2326660156,143.58012390137,0.07813528925,0.02456421033,0.92932528257,-0.36006376147,501168,2838,88562,0.79000002146,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2121.9011230469,-3118.7326660156,141.40455627441,0,0,-0.27144023776,0.96245527267,501170,2838,89267,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Zone 1 Coreway Rubble Broken State",2493.5676269531,-2382.4602050781,162.91064453125,0,0,0.98901581764,-0.14780966938,501171,2838,84930,1,5,0,23039,0,0,0,0,0,1,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2233.7917480469,-3037.7136230469,142.40650939941,0.05591155589,0.10095655173,0.91337907314,0.39041054249,501172,2838,88499,0.33520299196,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2203.8732910156,-3044.6042480469,143.99458312988,0.0200232137,0.23058372736,0.97284585238,-0.00105767627,501173,2838,88562,0.36000001431,5,0,22523,0,0,0,0,0,0,0,0,0,0
"Stoneshaper's Atrium",3080.7119140625,-2995.1076660156,367.85214233398,0,0,0,1,501174,2838,87262,1,5,1,0,0,0,1,1,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2200.4738769531,-3045.8820800781,142.78819274902,0,0,-0.56640571356,0.82412660122,501176,2838,88340,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2282.0988769531,-3103.3090820312,133.00856018066,0.66325193644,0.12637169659,0.72303235531,-0.14612019062,501177,2838,88481,0.71961897612,5,0,22408,0,0,0,0,0,0,0,0,0,1
"11.0 Z1 - Theater - Overgrowth  Props",2150.3403320312,-3220.3315429688,137.5666809082,0,0,1,0,501178,2838,88508,0.44399300218,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2207.2761230469,-3045.140625,143.69030761719,0,0,-0.36243775487,0.93200796843,501179,2838,44462,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2342.5886230469,-3276.3508300781,162.56506347656,0,0,0.92050462961,-0.39073163271,501180,2838,90509,0.75,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2122.0051269531,-3119.1301269531,141.40455627441,0,0,0.46174839139,0.88701099157,501181,2838,89267,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2203.7221679688,-3045.2846679688,144.12464904785,0.14709331095,0.04892780259,-0.79905980825,0.58092409372,501182,2838,88562,0.79000002146,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2174.1701660156,-3195.6145019531,136.24472045898,-0.05014566332,0.11581067741,0.14007018507,0.98206597567,501183,2838,88480,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2319.6962890625,-3194.1389160156,133.38325500488,0.14487032592,-0.67192953825,0.42209106684,0.59106886387,501184,2838,88483,1,5,0,22408,0,0,0,0,0,0,0,0,0,1
