ScriptTag,Position_0,Position_1,Position_2,ID,UiModelSceneID,Flags,UiModelSceneActorDisplayID,OrientationYaw,OrientationPitch,OrientationRoll,NormalizedScale
item,-2,0,7,1435,468,15,169,-2.61799383163,0,0,0.64999997616
item,-0.69999998808,-0.72000002861,2.66000008583,1436,469,15,187,-2.61799383163,0,0,0.20000000298
item,0.15000000596,0,0.69999998808,1437,470,15,169,-3.0194196701,0,0,0.25
item,2.79999995232,20.5,3.5,1438,471,0,169,4.18879032135,0,0,0.20000000298
item,0,0,1,1439,472,15,15,-2.61799383163,0,0,0.56999999285
item,0,0,0,1440,473,15,15,-2.61799383163,0,0,0.75
item,0,0,0,1441,474,15,188,-2.61799383163,0,0,0
item,-1.5,0,9.25,1442,475,15,169,-2.61799383163,0.05235987902,-0.05235987902,0.44999998808
item,0,0,0.80000001192,1443,476,15,15,-2.61799383163,0,0,0.30000001192
item,0,0,0.5,1444,477,15,15,-2.61799383163,0,0,0.5
creature,0,0,0,1445,478,8,14,0,0,0,1
item,0.60000002384,-2.09999990463,-0.30000001192,1446,479,15,15,-2.74016690254,0,0,0.30000001192
item,1.25,0,-1,1447,480,15,15,-2.67035365105,0,0,0.34999999404
creature,0,0,0.64999997616,1449,482,9,14,0.17453292012,0,0,0.10000000149
creature,0,0,0.5,1450,483,9,14,0.17453292012,0,0,0.25
actor,0,0,0,1451,484,0,0,-0.52359879017,0,0,0
dracthyr,-0.5,0.80000001192,0,1452,430,2,171,-0.95993107557,0,0,0
draenei,-0.25,0.40000000596,0,1453,430,2,166,-0.95993107557,0,0,0
lightforgeddraenei,-0.25,0.40000000596,0,1454,430,2,166,-0.95993107557,0,0,0
orc,-0.10000000149,0.15000000596,0,1456,430,2,172,-0.95993107557,0,0,0
worgen,0,0,0,1457,430,2,148,-0.95993107557,0,0,0
troll,0,0,0,1458,430,2,43,-0.95993107557,0,0,0
pandaren,0,0,0,1459,430,2,197,-0.95993107557,0,0,0
override,-0.20000000298,0,0,1522,550,0,215,0,0,0,0.25
override,0,0,0,1524,552,0,215,0,0,0,0.25
override,-2.20000004768,-3.40000009537,0,1527,555,0,170,0,0,0,0
override,0,-3,0,1532,560,0,170,0,0,0,0
override,0,0,0,1534,562,0,170,0,0,0,0
override,0,0,0,1535,563,0,170,0,0,0,0
dracthyr,-0.5,0.80000001192,-0.10000000149,1554,290,2,170,-0.95993107557,0,0,0.12999999523
override,0,0,0,1557,583,0,247,-1,0,0,0.20000000298
override,0,0,0,1558,584,0,248,-1,0,0,0.20000000298
override,0,0,0,1560,586,0,213,-1,0,0,0.20000000298
override,0,-3,0,1561,587,0,170,0,0,0,0
override,0,0,0,1562,588,0,170,-1,0,0,0.30000001192
override,0,-3,-4,1563,589,0,170,0,0,0,0
tauren-female,-0.15000000596,0.15000000596,0,1564,430,2,164,-0.95993107557,0,0,0
highmountaintauren-female,-0.15000000596,0.15000000596,0,1565,430,2,164,-0.95993107557,0,0,0
goblin,0,0,0,1566,430,2,198,-0.95993107557,0,0,0
override,0,0,0,1567,590,0,249,0.80000001192,0,0,0.20000000298
gnome,0,0,0,1569,430,2,199,-0.95993107557,0,0,0
mechagnome,0,0,0,1571,430,2,201,-0.95993107557,0,0,0
creature,0,0,0.10000000149,1573,592,9,190,0.17453292012,0,0,0.40000000596
item,0.15000000596,0,9,1574,593,15,15,-2.61799383163,0,0,0.5
dracthyr,3,0,-1.5,1575,232,0,161,3.14159274101,0,0,0.15000000596
dracthyr,3,0,-1.5,1576,233,0,160,3.14159274101,0,0,0.15000000596
dracthyr,1,0,-1.5,1577,217,0,160,3.14159274101,0,0,0.15000000596
dracthyr,1,0,-1.5,1578,231,0,161,3.14159274101,0,0,0.15000000596
dracthyr,1,0,-2,1579,229,0,42,2.96705961227,0,0,0.15000000596
dracthyr,1,0,-2,1580,110,0,162,2.96705961227,0,0,0.15000000596
dracthyr,-0.17000000179,0,0.10000000149,1581,420,2,170,-0.95993107557,0,0,0.21999999881
dracthyr,-0.17000000179,0,0.15000000596,1582,293,2,170,-0.95993107557,0,0,0.25
visage,0,0,0,1583,290,2,170,-0.95993107557,0,0,1
creature,0,0,0.10000000149,1584,594,9,14,0.17453292012,0,0,0.40000000596
player,0.01999999955,0.01999999955,0.01999999955,1585,595,2,170,-0.95993107557,0,0,0
tauren-male,0,0,0.10000000149,1586,595,2,170,-0.95999997854,0,0,0.28999999166
gnome,0,0,0.02999999933,1587,595,2,170,-0.95999997854,0,0,2.04999995232
dwarf-male,0,0,0.03999999911,1588,595,2,174,-0.95999997854,0,0,4.80000019073
scourge-male,0,0,0,1589,595,2,174,-0.95999997854,0,0,19
pandaren,0,0,0.0700000003,1590,595,2,170,-0.95999997854,0,0,0.37000000477
worgen-male,0,0,-0.03999999911,1591,595,2,170,-0.95999997854,0,0,0.20000000298
draenei-male,0,0,0.1400000006,1592,595,0,170,-0.95999997854,0,0,0.49000000954
goblin-male,0,0,0.01999999955,1593,595,2,170,-0.95999997854,0,0,6.30000019073
goblin-female,0,0,0.03999999911,1594,595,2,170,-0.95999997854,0,0,4
orc,0,0,0.05999999866,1595,595,2,170,-0.95999997854,0,0,0.33000001311
tauren-female,0,0,0.10000000149,1596,595,2,170,-0.95999997854,0,0,0.41999998689
troll-male,0,0,-0.05999999866,1597,595,2,170,-0.95999997854,0,0,0.07999999821
troll-female,0,0,0,1598,595,2,170,-0.95999997854,0,0,0.64999997616
scourge-female,0,0,-0.00999999978,1599,595,2,170,-0.95999997854,0,0,3.29999995232
lightforgeddraenei-male,0,0,0.12999999523,1600,595,0,170,-0.95999997854,0,0,0.49000000954
lightforgeddraenei-female,0,0,0.03999999911,1601,595,2,170,-0.95999997854,0,0,0.80000001192
highmountaintauren-male,0,0,0.10000000149,1602,595,2,170,-0.95999997854,0,0,0.28999999166
highmountaintauren-female,0,0,0.10000000149,1603,595,2,170,-0.95999997854,0,0,0.41999998689
zandalaritroll,0,0,0.05000000075,1604,595,2,170,-0.95999997854,0,0,0.86000001431
kultiran-male,0,0,0.01999999955,1605,595,2,170,-0.95999997854,0,0,0.49000000954
magharorc-male,0,0,0.1099999994,1606,595,2,170,-0.95999997854,0,0,0.33000001311
kultiran-female,0,0,0,1607,595,2,170,-0.95999997854,0,0,1.12000000477
magharorc-female,0,0,0.05000000075,1608,595,2,170,-0.95999997854,0,0,0.18000000715
darkirondwarf-male,0,0,0.0700000003,1609,595,2,174,-0.95999997854,0,0,4.94999980927
worgen-female,0,0,0,1610,595,2,170,-0.95999997854,0,0,1.20000004768
draenei-female,0,0,0.05000000075,1611,595,2,170,-0.95999997854,0,0,1.00999999046
vulpera-female,-0.12999999523,0.20000000298,0.03999999911,1612,595,2,174,-0.95999997854,0,0,8
vulpera-male,-0.12999999523,0.20000000298,0.03999999911,1613,595,2,174,-0.95999997854,0,0,5
mechagnome-male,0,0,0.07999999821,1614,595,2,170,-0.95999997854,0,0,1.39999997616
mechagnome-female,0,0,0.07999999821,1615,595,2,170,-0.95999997854,0,0,1.20000004768
druid-bear-form,0.10000000149,0,0,1616,595,2,228,-0.95999997854,0,0,0.20000000298
druid-cat-form,-0.20000000298,0,0.20000000298,1617,595,2,227,-0.95999997854,0,0,0
dracthyr,-0.5,0.80000001192,-0.10000000149,1618,595,2,170,-0.95999997854,0,0,0.12999999523
dracthyr-alt,0,0,0,1619,595,2,170,-0.95999997854,0,0,1
player,0,0,0,1620,596,2,170,-0.95999997854,0,0,1
tauren-male,0,0,0.10000000149,1621,596,2,170,-0.95999997854,0,0,0.28999999166
gnome,0,0,0.02999999933,1622,596,2,170,-0.95999997854,0,0,2.04999995232
dwarf-male,0,0,0.03999999911,1623,596,2,174,-0.95999997854,0,0,4.80000019073
scourge-male,0,0,0,1624,596,2,174,-0.95999997854,0,0,19
pandaren,0,0,0.0700000003,1625,596,2,170,-0.95999997854,0,0,0.37000000477
worgen-male,0,0,-0.03999999911,1626,596,2,170,-0.95999997854,0,0,0.20000000298
draenei-male,0,0,0.1400000006,1627,596,0,170,-0.95999997854,0,0,0.49000000954
goblin-male,0,0,0.01999999955,1628,596,2,170,-0.95999997854,0,0,6.30000019073
goblin-female,0,0,0.03999999911,1629,596,2,170,-0.95999997854,0,0,4
orc,0,0,0.05999999866,1630,596,2,170,-0.95999997854,0,0,0.33000001311
tauren-female,0,0,0.10000000149,1631,596,2,170,-0.95999997854,0,0,0.41999998689
troll-male,0,0,-0.05999999866,1632,596,2,170,-0.95999997854,0,0,0.07999999821
troll-female,0,0,0,1633,596,2,170,-0.95999997854,0,0,0.64999997616
scourge-female,0,0,-0.00999999978,1634,596,2,170,-0.95999997854,0,0,3.29999995232
lightforgeddraenei-male,0,0,0.12999999523,1635,596,0,170,-0.95999997854,0,0,0.49000000954
lightforgeddraenei-female,0,0,0.03999999911,1636,596,2,170,-0.95999997854,0,0,0.80000001192
highmountaintauren-male,0,0,0.10000000149,1637,596,2,170,-0.95999997854,0,0,0.28999999166
highmountaintauren-female,0,0,0.10000000149,1638,596,2,170,-0.95999997854,0,0,0.41999998689
zandalaritroll,0,0,0.05000000075,1639,596,2,170,-0.95999997854,0,0,0.86000001431
kultiran-male,0,0,0.01999999955,1640,596,2,170,-0.95999997854,0,0,0.49000000954
magharorc-male,0,0,0.1099999994,1641,596,2,170,-0.95999997854,0,0,0.33000001311
kultiran-female,0,0,0,1642,596,2,170,-0.95999997854,0,0,1.12000000477
magharorc-female,0,0,0.05000000075,1643,596,2,170,-0.95999997854,0,0,0.18000000715
darkirondwarf-male,0,0,0.0700000003,1644,596,2,174,-0.95999997854,0,0,4.94999980927
worgen-female,0,0,0,1645,596,2,170,-0.95999997854,0,0,1.20000004768
draenei-female,0,0,0.05000000075,1646,596,2,170,-0.95999997854,0,0,1.00999999046
vulpera-female,-0.12999999523,0.20000000298,0.03999999911,1647,596,2,174,-0.95999997854,0,0,8
vulpera-male,-0.12999999523,0.20000000298,0.03999999911,1648,596,2,174,-0.95999997854,0,0,5
mechagnome-male,0,0,0.07999999821,1649,596,2,170,-0.95999997854,0,0,1.39999997616
mechagnome-female,0,0,0.07999999821,1650,596,2,170,-0.95999997854,0,0,1.20000004768
druid-bear-form,0.10000000149,0,0.25,1651,596,0,170,-0.95999997854,0,0,0.44999998808
druid-cat-form,1,0,0.5,1652,596,0,170,-0.95999997854,0,0,0.28999999166
dracthyr,-0.5,0.80000001192,-0.10000000149,1653,596,2,170,-0.95999997854,0,0,0.12999999523
dracthyr-alt,0,0,0,1654,596,2,170,-0.95999997854,0,0,1
creature,0,0,0,1655,597,9,192,0.17453292012,0,0,1
dracthyr-alt,3,0,-1.5,1672,233,0,160,3.14159274101,0,0,0.15000000596
dracthyr-alt,3,0,-1.5,1673,232,0,161,3.14159274101,0,0,0.15000000596
dracthyr-alt,1,0,-1.5,1674,231,0,161,3.14159274101,0,0,0.15000000596
dracthyr-alt,1,0,-1.5,1675,217,0,160,3.14159274101,0,0,0.15000000596
dracthyr-alt,1,0,-2,1676,110,0,162,2.96705961227,0,0,0.15000000596
dracthyr-alt,1,0,-2,1677,229,0,42,2.96705961227,0,0,0.15000000596
item,1.29999995232,0,0,1683,601,15,15,-2.61799383163,0,0,0.25
item,0,0,0.60000002384,1684,602,15,15,-2.61799383163,0,0,0.5
mount,0,0,0,1685,603,9,6,0,0,0,0.20000000298
rider,0,0,0,1686,603,0,170,0,0,0,0
mount,0,0,0,1687,604,9,6,0,0,0,0.20000000298
rider,0,0,0,1688,604,0,170,0,0,0,0
dwarf,0,0,0,1689,430,2,179,-0.95993107557,0,0,0
item,0,0,1,1690,605,15,15,-2.61799383163,0,0,0.37000000477
dracthyr-alt,0,0,0,1693,420,2,170,-0.95993107557,0,0,1
scourge,0,0,0,1694,430,2,189,-0.95993107557,0,0,0
actor,0,0,0,1695,608,0,0,0,0,0,0
creature,0,0,5,1696,609,9,0,0.17453292012,0,0,1
creature,0,0,-1,1697,610,9,195,0.17453292012,0,0,0.5
creature,0,0,7,1698,611,9,196,0.17453292012,0,0,0.25
dracthyr-alt,0,0,0,1699,430,2,170,-0.95993107557,0,0,0
draenei-female,0,0,0,1700,430,2,166,-0.95993107557,0,0,0
lightforgeddraenei-female,0,0,0,1701,430,2,166,-0.95993107557,0,0,0
human,0,0,0,1702,430,2,163,-0.95993107557,0,0,0
human-female,-0.05000000075,0,0,1703,430,2,163,-0.95993107557,0,0,0
worgen-alt,0,0,0,1704,430,2,163,-0.95993107557,0,0,0
worgen-alt-female,-0.05000000075,0,0,1707,430,2,163,-0.95993107557,0,0,0
override,0,0,0,1709,613,0,202,-0.60000002384,0,0,0
override,0,0,0,1716,620,0,251,1.29999995232,0,0,0
override,0,0,0,1717,621,0,207,-1.5,0,0,0
override,0,0,0,1720,624,0,206,-2.29999995232,0,0,0
override,0,0,0,1721,625,0,211,-0.40000000596,0,0,0
override,0,0,0,1722,626,0,250,3.09999990463,0,0,0
override,0,0,0,1724,628,0,212,-1,0,0,0
override,0,0,0,1726,630,0,214,-1,0,0,0
dracthyr-alt,0,0,0,1728,293,2,170,-0.95993107557,0,0,0
override,0.20000000298,0,-0.80000001192,1730,633,0,215,0,0,0,0
override,0,0,0,1731,634,0,208,2.90000009537,0,0,0
item,1.25,0,-0.10000000149,1732,635,15,15,-2.61799383163,0,0,0.25
item,1.39999997616,0,-0.5,1733,636,15,15,-2.61799383163,0,0,0.30000001192
dwarf-female,0,0,0,1734,430,2,216,-0.95993107557,0,0,0
darkirondwarf,0,0,0,1735,430,2,179,-0.95993107557,0,0,0
darkirondwarf-female,0,0,0,1736,430,2,216,-0.95993107557,0,0,0
voidelf,0,0,0,1737,430,2,217,-0.95993107557,0,0,0
bloodelf,0,0,0,1738,430,2,217,-0.95993107557,0,0,0
voidelf-female,0,0,0,1739,430,2,218,-0.95993107557,0,0,0
bloodelf-female,0,0,0,1740,430,2,218,-0.95993107557,0,0,0
vulpera,0,0,0,1741,430,2,219,-0.95993107557,0,0,0
nightborne,0,0,0,1742,430,2,220,-0.95993107557,0,0,0
nightelf,0,0,0,1743,430,2,221,-0.95993107557,0,0,0
dracthyr,-0.17000000179,0,0.15000000596,1744,424,2,170,2.09439516068,0,0,0.25
dracthyr-alt,0,0,0,1745,424,2,170,2.09439516068,0,0,1
party1,2,-1.5,-1.25,1746,637,0,237,2.61799383163,0,0,1
party2,2,1.5,-1.25,1747,637,0,236,3.49065852165,0,0,1
party3,4,-3.5,-1.25,1748,637,0,235,2.61799383163,0,0,1
player,1,0,-1.5,1750,637,0,222,2.96705961227,0,0,1
party1,2,-1.5,-1.25,1751,638,0,153,2.96705961227,0,0,1
party2,2,1.5,-1.25,1752,638,0,154,3.66519141197,0,0,1
party3,4,-3.5,-1.25,1753,638,0,155,0,0,0,1
player,1,0,-1.5,1755,638,0,223,2.96705961227,0,0,1
fanfare,0,0,-0.25,1756,430,2,170,-0.95993107557,0,0,0
override,-0.20000000298,-3.79999995232,0,1757,640,0,170,0,0,0,0
fanfare,0,-3,0,1758,419,2,170,0,0,0,0
fanfare,0,0,-0.25,1759,418,0,170,0,0,0,0
fanfare,-0.60000002384,0.20000000298,-6,1760,641,0,225,0,0,0,0
override,0,0,0,1761,642,0,252,-1,0,0,0
animal-form,0.10000000149,0,0,1763,595,2,226,-0.95999997854,0,0,0
druid-travel-form,0.10000000149,0,0,1764,595,2,229,-0.95999997854,0,0,0
druid-acquatic-form,0.10000000149,0,-0.20000000298,1765,595,2,230,-0.95999997854,0,0,0
druid-flight-form,0.10000000149,0,-0.20000000298,1766,595,2,231,-0.95999997854,0,0,0.20000000298
druid-moonkin-form,0.10000000149,0,0,1767,595,2,232,-0.95999997854,0,0,0
nightelf,0,0,-0.15000000596,1768,595,2,170,-0.95999997854,0,0,0
override,0,0,0,1846,671,0,238,-0.60000002384,0,0,0
creature,0,0,-3.5,1847,672,9,14,0.17453292012,0,0,0.10000000149
creature,0,0,0.10000000149,1848,673,8,239,0.17453292012,0,0,0.40000000596
creature,0,0,0.10000000149,1849,674,8,239,0.17453292012,0,0,0.40000000596
unwrapped,0,0,2.5,1850,675,8,9,0,0,0,0.0700000003
wrapped,0,0,-0.5,1851,675,0,10,0,0,0,0
pet,-6.34999990463,0,2.40000009537,1852,676,8,11,1.57079637051,0,0,0.00999999978
mount,0,0,0,1854,677,9,6,0,0,0,0.20000000298
rider,0,0,0,1855,677,0,170,0,0,0,0
mount,0,0,0,1856,678,9,6,0,0,0,0.20000000298
rider,0,0,0,1857,678,0,170,0,0,0,0
mount,0,0,0,1858,679,9,6,0,0,0,0.20000000298
rider,0,0,0,1859,679,0,170,0,0,0,0
override,2,-1,0,1862,682,0,215,0,0,0,0.25
override,-0.20000000298,-1.89999997616,0,1863,683,0,170,0,0,0,0
override,0,0,0,1864,684,0,170,0,0,0,0
override,0.20000000298,-1.10000002384,0,1865,685,0,170,0,0,0,0
override,0,0,0,1866,686,0,248,2,0,0,0
override,0.10000000149,0.10000000149,1.10000002384,1867,687,0,170,0,0,0,0
item1,-2,0,0.10000000149,1869,689,15,15,4.71238899231,0,0,0.5
item2,1.5,0,0.25,1870,689,15,15,-2.61799383163,0,0,0.5
item3,0,0,0,1871,689,15,15,0,0,0,0.5
override,0.20000000298,-1.20000004768,0,1872,690,0,170,0,0,0,0
decor,0,0,0,1873,691,9,253,0,0,0,1
override,0,0.69999998808,-0.30000001192,1874,692,0,215,0,0,0,0
override,0.5,0.20000000298,0,1875,693,0,215,0,0,0,0
selected,0,0,0,1876,694,0,254,3.14159274101,0,0,0
party2,0.5,1.25,0,1877,694,0,150,3.49065852165,0,0,0
party3,1,-2.5,0,1878,694,0,151,2.61799383163,0,0,0
party4,1,2.5,0,1879,694,0,152,3.66519141197,0,0,0
party1,0.5,-1.25,0,1883,694,0,149,2.61799383163,0,0,0
item,3,1,3,1884,695,0,169,4.18879032135,0,0,0.69999998808
item,0,0,0,1885,696,15,15,-2.61799383163,0,0,0.25
item,-0.5,0,2.5,1886,697,15,169,-3.0194196701,0,0,0.25
override,0,0,-0.5,1887,698,0,6,0.10000000149,0,0,0.25
override,0,-0.10000000149,-0.30000001192,1888,699,0,6,0.20000000298,0,0,0.25
override,-3.40000009537,0.20000000298,-1.60000002384,1889,700,0,170,0,0,0,0
override,0,0,-0.80000001192,1890,701,0,6,0,0,0,0.25
override,0,-3,0,1891,702,0,170,0,0,0,0
override,0,0,0,1892,703,0,255,-2.29999995232,0,0,0
override,0,0,0,1893,704,0,247,-1.10000002384,0,0,0
override,-0.5,-0.10000000149,-1.5,1894,705,0,170,0,0,0,0
item1,1,2,0.69999998808,1895,706,15,15,3.83972430229,0,0,0.20000000298
item2,3,-12.5,0,1896,706,15,15,-2.79252672195,0,0,0.69999998808
unwrapped,0,0,2.5,1897,707,8,9,0,0,0,0.02999999933
wrapped,0,0,-0.5,1898,707,0,10,0,0,0,0
override,4.69999980927,-1.10000002384,-3.90000009537,1901,709,0,170,0,0,0,0
override,0,-3,0,1902,710,0,170,0,1.29999995232,0,0
override,0,0.30000001192,1,1903,711,0,6,0,0,0,0.25
override,0,-0.89999997616,-2.20000004768,1904,712,0,170,0,0,0,0
pet,-3.70000004768,1.29999995232,2.40000009537,1905,713,8,11,1.57000005245,0,0,0
override,0,0,0,1906,714,0,252,-1,0,0,0
item,0.85000002384,0.38999998569,2.20000004768,1907,715,14,15,-2.61999988556,0,0,0.40000000596
creature,0,0,0,1908,716,9,14,0.17453292012,0,0,0.60000002384
creature,0,0,-1.20000004768,1909,717,9,14,0.17453292012,0,0,0.55000001192
pet,0,0,-1.25,1910,718,0,256,0,0,0,1
unwrapped,0,0,0,1912,719,0,6,0,0,0,0.25
wrapped,0,0,-0.5,1913,719,0,1,0,0,0,0
player-rider,0,0,0,1914,719,0,170,0,0,0,0
party1,2,-1.5,-1.25,1915,720,0,149,2.61799383163,0,0,0
party2,2,1.5,-1.25,1916,720,0,150,3.49065852165,0,0,0
party3,4,-3.5,-1.25,1917,720,0,151,2.61799383163,0,0,0
party4,4,3.5,-1.25,1918,720,0,152,3.66519141197,0,0,0
player,1,0,-1.5,1919,720,0,257,2.96705961227,0,0,0
dracthyr,1,0,-2,1920,720,0,257,2.96705961227,0,0,0.15000000596
dracthyr-alt,1,0,-2,1921,720,0,257,2.96705961227,0,0,0.15000000596
grunt1,4,-1.5,-1.25,1922,720,0,158,2.61799383163,0,0,0
item,0,0,0.30000001192,1923,722,15,15,-2.61799383163,0,0,0.55000001192
item,0,0,0,1924,723,15,15,-2.61799383163,0,0,0.67000001669
item,0,0,1.25,1925,724,15,15,-2.61799383163,0,0,0.37000000477
unwrapped,0,0,-1,1926,725,9,6,0,0,0,0.40000000596
wrapped,0,0,-2,1927,725,0,1,0,0,0,0
player-rider,0,0,-2,1928,725,0,170,0,0,0,0
creature,0,0,0.10000000149,1929,726,8,258,0.17453292012,0,0,0.30000001192
player,0,0,0,1930,727,2,170,-0.95993107557,0,0,0
lightforgeddraenei,-0.25,0.40000000596,0,1931,727,2,259,-0.95993107557,0,0,0
lightforgeddraenei-female,0,0,0,1932,727,2,259,-0.95993107557,0,0,0
darkirondwarf,0,0,0,1933,727,2,260,-0.95993107557,0,0,0
darkirondwarf-female,0,0,0,1934,727,2,261,-0.95993107557,0,0,0
voidelf,0,0,0,1935,727,2,262,-0.95993107557,0,0,0
voidelf-female,0,0,0,1936,727,2,263,-0.95993107557,0,0,0
mechagnome,0,0,0,1937,727,2,264,-0.95993107557,0,0,0
vulpera,0,0,0,1938,727,2,265,-0.95993107557,0,0,0
zandalaritroll,0,0,0,1939,727,2,266,-0.95993107557,0,0,0
highmountaintauren,-0.15000000596,0.15000000596,0,1940,727,2,267,-0.95993107557,0,0,0
highmountaintauren-female,-0.15000000596,0.15000000596,0,1941,727,2,164,-0.95993107557,0,0,0
nightborne,0,0,0,1942,727,2,269,-0.95993107557,0,0,0
magharorc,-0.10000000149,0.15000000596,0,1943,727,2,270,-0.95993107557,0,0,0
override,-3.40000009537,0.20000000298,-1.60000002384,1946,729,0,170,0,0,0,0
override,0,0,-2,1947,730,0,170,3.14159274101,0,0,5
override,0,0,0,1948,731,0,170,0,0,0,1
override,0,0.30000001192,0,1949,732,0,170,0,0,0,0
item,-1,-0.69999998808,-2,1950,733,15,15,-2.61799383163,0,0,0.44999998808
override,0,0,0,1951,734,0,271,-1.5,0,0,0
party2,-6.40000009537,2,0.40000000596,1952,735,0,272,-0.26179939508,0,0,0
party1,-4.19999980927,-2,0.40000000596,1953,735,0,272,0.26179939508,0,0,0
player,-2,0,0.40000000596,1956,735,0,272,0,0,0,0
creature,0,0,0.10000000149,1957,736,9,273,0.17453292012,0,0,0.40000000596
creature,0,0,0.10000000149,1958,737,9,14,0.17453292012,0,0,0.40000000596
creature,0,0,0.10000000149,1959,738,9,274,0.17453292012,0,0,0.40000000596
creature,0,0,0.10000000149,1960,739,9,14,0.17453292012,0,0,0.40000000596
unwrapped,0,0,-1.11000001431,1961,740,8,6,0,0,0,0
wrapped,0,0,-0.5,1962,740,0,1,0,0,0,0
player-rider,0,0,0,1963,740,0,170,0,0,0,0
creature,0,0,0.10000000149,1964,741,9,275,0.17453292012,0,0,0.40000000596
unwrapped,0,0,0.5,1965,742,8,6,0,0,0,0.10000000149
wrapped,0,0,-0.5,1966,742,0,1,0,0,0,0
player-rider,0,0,0,1967,742,0,170,0,0,0,0
unwrapped,0,-0.1099999994,0,1968,743,8,245,0,0,0,0
wrapped,0,0,-0.5,1969,743,0,246,0,0,0,0
player,0,0,0,1970,744,2,290,-0.95993107557,0,0,0
tauren,-0.15000000596,0.15000000596,0,1971,744,2,278,-0.95993107557,0,0,0
highmountaintauren,-0.15000000596,0.15000000596,0,1972,744,2,278,-0.95993107557,0,0,0
zandalaritroll,0,0,0,1973,744,2,279,-0.95993107557,0,0,0
kultiran,0,0,0,1974,744,2,280,-0.95993107557,0,0,0
magharorc,-0.10000000149,0.15000000596,0,1975,744,2,281,-0.95993107557,0,0,0
dracthyr,-0.5,0.80000001192,0,1978,744,2,282,-0.95993107557,0,0,0
draenei,-0.25,0.40000000596,0,1979,744,2,283,-0.95993107557,0,0,0
lightforgeddraenei,-0.25,0.40000000596,0,1980,744,2,283,-0.95993107557,0,0,0
orc,-0.10000000149,0.15000000596,0,1981,744,2,281,-0.95993107557,0,0,0
worgen,0,0,0,1982,744,2,284,-0.95993107557,0,0,0
troll,0,0,0,1983,744,2,285,-0.95993107557,0,0,0
pandaren,0,0,0,1984,744,2,286,-0.95993107557,0,0,0
tauren-female,-0.15000000596,0.15000000596,0,1985,744,2,287,-0.95993107557,0,0,0
highmountaintauren-female,-0.15000000596,0.15000000596,0,1986,744,2,287,-0.95993107557,0,0,0
goblin,0,0,0,1987,744,2,198,-0.95993107557,0,0,0
gnome,0,0,0,1988,744,2,199,-0.95993107557,0,0,0
mechagnome,0,0,0,1989,744,2,201,-0.95993107557,0,0,0
dwarf,0,0,0,1990,744,2,288,-0.95993107557,0,0,0
scourge,0,0,0,1991,744,2,289,-0.95993107557,0,0,0
dracthyr-alt,0,0,0,1992,744,2,290,-0.95993107557,0,0,0
draenei-female,0,0,0,1993,744,2,283,-0.95993107557,0,0,0
lightforgeddraenei-female,0,0,0,1994,744,2,283,-0.95993107557,0,0,0
human,0,0,0,1995,744,2,291,-0.95993107557,0,0,0
human-female,-0.05000000075,0,0,1996,744,2,291,-0.95993107557,0,0,0
worgen-alt,0,0,0,1997,744,2,291,-0.95993107557,0,0,0
worgen-alt-female,-0.05000000075,0,0,1998,744,2,291,-0.95993107557,0,0,0
dwarf-female,0,0,0,1999,744,2,292,-0.95993107557,0,0,0
darkirondwarf,0,0,0,2000,744,2,288,0,0,0,0
darkirondwarf-female,0,0,0,2001,744,2,292,0,0,0,0
voidelf,0,0,0,2002,744,2,293,-0.95993107557,0,0,0
bloodelf,0,0,0,2003,744,2,293,-0.95993107557,0,0,0
voidelf-female,0,0,0,2004,744,2,294,-0.95993107557,0,0,0
bloodelf-female,0,0,0,2005,744,2,294,-0.95993107557,0,0,0
vulpera,0,0,0,2006,744,2,295,-0.95993107557,0,0,0
nightborne,0,0,0,2007,744,2,277,-0.95993107557,0,0,0
nightelf,0,0,0,2008,744,2,296,-0.95993107557,0,0,0
override,0,0,-0.5,2010,745,0,6,0.10000000149,0,0,0.25
override,4.69999980927,-1.10000002384,-3.90000009537,2011,746,0,170,0,0,0,0
override,1,-0.5,-3.90000009537,2012,747,0,170,0,0,0,0
override,0,0,0,2013,748,0,170,0.10000000149,0,0,0
pet,-0.1099999994,0,-1.75,2014,749,0,343,0,0,0,1
pet,0,0,-2.90000009537,2015,750,0,344,0.18999999762,0,0,1
pet,0.05000000075,0,-1.86000001431,2016,751,0,297,0,0,0,1
pet,0.1400000006,0,-4.05999994278,2017,752,0,298,0,0,0,1
pet,-0.75,0,-2.75,2018,753,0,299,0,0,0,1
pet,-0.1099999994,0,-1.04999995232,2019,754,0,300,0,0,0,1
pet,-0.5,0,-2.5,2020,755,0,303,0.10000000149,0,0,1
pet,3,0,-6,2021,756,1,304,0.17453292012,0,0,1
pet,-0.1099999994,0,-1.25,2022,757,0,302,0,0.25999999046,0,1
pet,0.05000000075,0,-1.29999995232,2023,758,0,301,0.09000000358,0.17000000179,0,1
pet,0.30000001192,0,-2,2024,759,0,305,0.17000000179,0,0,1
pet,-1.04999995232,0,-4.25,2025,760,0,306,0.11999999732,0,0,1
pet,0,0,-3.90000009537,2026,761,0,307,0,0,0,1
pet,-0.1099999994,0,-1.11000001431,2027,762,0,308,0.09000000358,0,0,1
pet,0.05000000075,0,-1.10000002384,2028,763,0,309,0.15999999642,0,0,1
pet,1.25,0,-3,2029,764,0,310,0.10000000149,0,0,1
pet,0.55000001192,0,-1.25,2030,765,0,312,0.11999999732,0,0,1
