ID,PositionOffset_0,PositionOffset_1,PositionOffset_2,TargetOffset_0,TargetOffset_1,TargetOffset_2,Type,Flags,PositionSmoothing,RotationSmoothing,FieldOfView,LockedPositionOffsetBase,LockedPositionOffsetDirection,LockedTargetOffsetBase,LockedTargetOffsetDirection,Field_10_1_5_50232_011
1044,0,0,0,0,0,0,2,9984,1,1,55,0,2,1,2,1
1045,0,0,0,0,0,0,2,9984,1,1,56,0,2,1,2,1
1046,0,0,0,0,0,0,2,9984,1,1,57,0,2,1,2,1
1047,0,0,0,0,0,0,2,9984,1,1,58,0,2,1,2,1
1048,0,0,0,0,0,0,2,9984,1,1,59,0,2,1,2,1
1049,0,0,0,0,0,0,2,9984,1,1,61,0,2,1,2,1
1050,0,0,0,0,0,0,2,9984,1,1,62,0,2,1,2,1
1051,0,0,0,0,0,0,2,9984,1,1,63,0,2,1,2,1
1052,0,0,0,0,0,0,2,9984,1,1,64,0,2,1,2,1
1053,0,0,0,0,0,0,2,9984,1,1,65,0,2,1,2,1
1054,0,0,0,0,0,0,2,9984,1,1,66,0,2,1,2,1
1055,0,0,0,0,0,0,2,9984,1,1,67,0,2,1,2,1
1056,0,0,0,0,0,0,2,9984,1,1,68,0,2,1,2,1
1057,0,0,0,0,0,0,2,9984,1,1,69,0,2,1,2,1
1058,0,0,0,0,0,0,2,9984,1,1,71,0,2,1,2,1
1059,0,0,0,0,0,0,2,9984,1,1,72,0,2,1,2,1
1060,0,0,0,0,0,0,2,9984,1,1,73,0,2,1,2,1
1061,0,0,0,0,0,0,2,9984,1,1,74,0,2,1,2,1
1062,0,0,0,0,0,0,2,9984,1,1,75,0,2,1,2,1
1063,0,0,0,0,0,0,2,9984,1,1,76,0,2,1,2,1
1064,0,0,0,0,0,0,2,9984,1,1,77,0,2,1,2,1
1065,0,0,0,0,0,0,2,9984,1,1,78,0,2,1,2,1
1066,0,0,0,0,0,0,2,9984,1,1,79,0,2,1,2,1
1067,0,0,0,0,0,0,2,9984,1,1,81,0,2,1,2,1
1068,0,0,0,0,0,0,2,9984,1,1,82,0,2,1,2,1
1069,0,0,0,0,0,0,2,9984,1,1,83,0,2,1,2,1
1070,0,0,0,0,0,0,2,9984,1,1,84,0,2,1,2,1
1071,0,0,0,0,0,0,2,9984,1,1,85,0,2,1,2,1
1072,0,0,0,0,0,0,2,9984,1,1,86,0,2,1,2,1
1073,0,0,0,0,0,0,2,9984,1,1,87,0,2,1,2,1
1074,0,0,0,0,0,0,2,9984,1,1,88,0,2,1,2,1
1075,0,0,0,0,0,0,2,9984,1,1,89,0,2,1,2,1
1076,-4,0,3,8,5,4,2,2576,0.30000001192,0.30000001192,90,0,0,0,0,0
1078,0,0,0,-2,0,1.5,2,1536,0.10000000149,0.10000000149,45,0,2,1,2,0
1079,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,120,0,2,1,2,0
1080,0,-5,60,0,0,0,2,2064,0,0,120,0,0,0,0,0
1081,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,89,0,2,1,2,1
1082,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,88,0,2,1,2,1
1083,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,87,0,2,1,2,1
1084,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,86,0,2,1,2,1
1086,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,84,0,2,1,2,1
1087,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,83,0,2,1,2,1
1088,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,82,0,2,1,2,1
1089,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,81,0,2,1,2,1
1090,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,80,0,2,1,2,1
1091,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,79,0,2,1,2,1
1092,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,78,0,2,1,2,1
1093,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,77,0,2,1,2,1
1094,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,76,0,2,1,2,1
1096,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,74,0,2,1,2,1
1097,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,73,0,2,1,2,1
1098,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,72,0,2,1,2,1
1099,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,71,0,2,1,2,1
1101,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,69,0,2,1,2,1
1102,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,68,0,2,1,2,1
1103,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,67,0,2,1,2,1
1104,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,66,0,2,1,2,1
1106,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,64,0,2,1,2,1
1107,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,63,0,2,1,2,1
1108,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,62,0,2,1,2,1
1109,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,61,0,2,1,2,1
1111,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,59,0,2,1,2,1
1112,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,58,0,2,1,2,1
1113,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,57,0,2,1,2,1
1114,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,56,0,2,1,2,1
1116,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,54,0,2,1,2,1
1117,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,53,0,2,1,2,1
1118,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,52,0,2,1,2,1
1119,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,51,0,2,1,2,1
1121,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,49,0,2,1,2,1
1122,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,48,0,2,1,2,1
1123,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,47,0,2,1,2,1
1124,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,46,0,2,1,2,1
1126,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,44,0,2,1,2,1
1127,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,43,0,2,1,2,1
1128,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,42,0,2,1,2,1
1129,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,41,0,2,1,2,1
1131,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,39,0,2,1,2,1
1132,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,38,0,2,1,2,1
1133,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,37,0,2,1,2,1
1134,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,36,0,2,1,2,1
1136,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,34,0,2,1,2,1
1137,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,33,0,2,1,2,1
1138,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,32,0,2,1,2,1
1139,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,31,0,2,1,2,1
1141,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,29,0,2,1,2,1
1142,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,28,0,2,1,2,1
1143,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,27,0,2,1,2,1
1144,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,26,0,2,1,2,1
1146,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,24,0,2,1,2,1
1147,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,23,0,2,1,2,1
1148,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,22,0,2,1,2,1
1149,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,21,0,2,1,2,1
1151,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,19,0,2,1,2,1
1152,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,18,0,2,1,2,1
1153,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,17,0,2,1,2,1
1154,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,16,0,2,1,2,1
1155,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,15,0,2,1,2,1
1156,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,14,0,2,1,2,1
1157,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,13,0,2,1,2,1
1158,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,12,0,2,1,2,1
1159,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,11,0,2,1,2,1
1162,2,-4,4,0,20,0,2,2064,0,0,110,0,0,0,0,0
1163,-5194,-546,399.5,-5203,-553,398,2,48,0,0,100,2,0,2,0,0
1164,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,150,0,2,1,2,0
1165,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,30,0,2,1,2,0
1166,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,135,0,2,1,2,0
1167,1165,-4195,25,1157,-4205.5,25,2,48,0,0,100,2,0,2,0,0
1168,0,0,0,0,1,0,2,1792,0,0,90,0,0,0,0,1
1169,209.89999389648,-2341.8000488281,108.59999847412,211.19999694824,-2335.1000976562,105.19999694824,2,2816,1,1,90,2,2,2,2,1
1171,0,-10,0,0,30,0,2,2064,0,0,110,0,0,0,0,0
1172,0,0,0,0,1,0,2,1792,0,0,60,0,0,0,0,1
1173,2.15000009537,0,3.79999995232,-3.5,0,3.40000009537,2,1280,0,0,40,0,2,1,2,1
1174,0,-10,10,0,-10,10,2,2064,0,0,110,0,0,0,0,0
1175,0,-20,15,0,0,0,2,272,1,0,120,0,0,0,0,1
1176,0,0,3,0,2,2.65000009537,2,48,0,0,90,0,0,0,0,0
1177,0,18,20,-1,-5,15,2,2576,0.30000001192,0.30000001192,90,0,0,0,0,0
1178,0,18,20,-1,-5,15,1,2576,0.30000001192,0.30000001192,90,0,0,0,0,0
1179,0,-6,-5,0,0,3,2,2056,0,0,110,0,1,0,1,0
1180,-1386,6153,4338,-1330,6110,4340,2,48,0,0,90,2,0,2,0,0
1181,0,-10,40,90,-2,0,2,2056,0,0,120,0,1,0,1,0
1182,0,0,0,0,0,0,2,1024,0.10000000149,0.10000000149,90,0,0,1,2,0
1183,-8,3,4,0,0,0,2,0,0,0,140,0,0,0,1,0
1185,0,-10,10,0,15,-15,2,2048,0,0,120,0,0,0,0,0
1186,0,0,0,0,1,0,2,1792,0.5,0.5,60,0,0,0,0,1
1187,0,10,3,0,15,3,2,2064,0,0,110,0,0,0,0,0
1188,0,50,10,0,0,0,2,0,0,0,0,0,0,0,0,0
1189,25,0,0,0,0,0,2,2048,0,0,90,0,0,1,0,0
1190,0,0,0,0,0,0,2,9472,1,1,90,0,2,1,2,1
1191,0,-15,2,0,20,15,2,2072,0.10000000149,0.20000000298,120,0,0,0,0,0
1192,-8,20,2,10,0,6,2,0,0,0,90,0,0,0,0,0
1193,-1883,7790,4128,-1901,7792,4123,2,48,0,0,90,2,0,2,0,0
1195,0,-10,4,0,15,1,2,0,0,0,100,0,0,0,0,0
1196,0,0,0,0,0,0,2,1536,3,3,90,0,2,1,2,0
1197,0,0,0,0,0,0,2,1536,0.5,0.5,90,0,2,1,2,0
1198,3,-6,1,0,15,12,2,0,0,0,100,0,0,0,0,0
1199,0,-5,0,0,0,0,2,2048,1,0,90,0,0,0,0,0
1200,0,0,0,0,0,0,2,9984,0.25,0.25,60,0,2,1,2,1
1201,0,0,0,0,0,0,2,1280,0,0,60,0,2,1,2,1
1202,0,0,0,0,1,0,2,1536,0,0,90,0,0,0,0,0
1203,0,-20,20,0,30,-10,2,2048,0,0,90,0,1,0,1,0
1205,0,3,1,0,10,3,2,12,0,0,80,0,0,1,0,0
1206,0,30,10,0,35,10,2,32,0,0,90,0,0,0,0,0
1207,0,50,20,0,60,20,2,12,0,0,30,0,0,1,0,0
1211,-3,45,6,-1,0,6,2,2576,0.30000001192,0.30000001192,90,0,0,0,0,0
1212,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,40,0,2,1,2,0
1213,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,60,0,2,1,2,0
1214,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,50,0,2,1,2,0
1215,0,8,0,0,10,0,2,2056,0,0,90,0,0,0,1,0
1216,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,75,0,2,1,2,0
1217,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,20,0,2,1,2,0
1218,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,10,0,2,1,2,0
1220,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,65,0,2,1,2,0
1221,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,55,0,2,1,2,0
1222,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,45,0,2,1,2,0
1223,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,100,0,2,1,2,0
1225,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,80,0,2,1,2,0
1226,2670,2056,367,2673,2059,363,2,2048,2,2,90,2,2,2,2,0
1227,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,70,0,2,1,2,0
1228,0,0,0,0,0,0,2,9984,0.20000000298,0.20000000298,90,0,2,1,2,1
1229,0,0,0,0,0,0,2,9984,1.5,1.5,90,0,2,1,2,1
1230,0,0,0,0,0,0,2,1792,0,0,100.40000152588,0,2,1,2,1
1231,0,0,0,0,0,0,2,1792,0,0,79.20999908447,0,2,1,2,1
1232,0,0,0,0,0,0,2,1792,0,0,68.90000152588,0,2,1,2,1
1233,0,0,0,0,0,0,2,1792,0,0,59.5,0,2,1,2,1
1234,0,0,0,0,0,0,2,1792,0,0,47.90000152588,0,2,1,2,1
1235,0,0,0,0,0,0,2,1792,0,0,37.90000152588,0,2,1,2,1
1236,0,0,0,0,0,0,2,1792,0,0,33.40000152588,0,2,1,2,1
1237,0,0,0,0,0,0,2,1792,0,0,27,0,2,1,2,1
1238,0,0,0,0,0,0,2,1792,0,0,20.89999961853,0,2,1,2,1
1239,0,0,0,0,0,0,2,1792,0,0,18.20000076294,0,2,1,2,1
1240,0,0,0,0,0,0,2,1792,0,0,16.10000038147,0,2,1,2,1
1241,0,0,0,0,0,0,2,1792,0,0,13.69999980927,0,2,1,2,1
1242,0,0,0,0,0,0,2,1792,0,0,11,0,2,1,2,1
1243,0,0,0,0,0,0,2,1792,0,0,9.19999980927,0,2,1,2,1
1244,0,0,0,0,0,0,2,1792,1,1,100.40000152588,0,2,1,2,1
1245,0,0,0,0,0,0,2,1792,1,1,68.90000152588,0,2,1,2,1
1246,0,0,0,0,0,0,2,1792,1,1,79.20999908447,0,2,1,2,1
1247,0,0,0,0,0,0,2,1792,1,1,59.5,0,2,1,2,1
1248,0,0,0,0,0,0,2,1792,1,1,47.90000152588,0,2,1,2,1
1249,0,0,0,0,0,0,2,1792,1,1,37.90000152588,0,2,1,2,1
1250,0,0,0,0,0,0,2,1792,1,1,33.40000152588,0,2,1,2,1
1251,0,0,0,0,0,0,2,1792,1,1,27,0,2,1,2,1
1252,0,0,0,0,0,0,2,1792,1,1,20.89999961853,0,2,1,2,1
1253,0,0,0,0,0,0,2,1792,1,1,18.20000076294,0,2,1,2,1
1254,0,0,0,0,0,0,2,1792,1,1,16.10000038147,0,2,1,2,1
1255,0,0,0,0,0,0,2,1792,1,1,13.69999980927,0,2,1,2,1
1256,0,0,0,0,0,0,2,1792,1,1,11,0,2,1,2,1
1257,0,0,0,0,0,0,2,1792,1,1,9.19999980927,0,2,1,2,1
1258,0,0,0,0,0,0,2,9984,0.5,0.20000000298,90,0,2,1,2,1
1260,-3930.8500976562,-1980.0899658203,120,-3830.419921875,-2007.6199951172,120,2,2075,0,0,90,2,0,2,0,0
1261,-3830,-1970,240,-3830,-2000,100,2,2075,0,0,90,2,0,2,0,0
1262,0,10,0,180,0,0,2,0,0,0,0,0,0,0,0,0
1266,0,-2,0.75,0,1,1,2,0,0,0,90,0,0,0,0,0
1270,0,0,0,0,1,0,2,1288,0.20000000298,0,90,0,0,0,0,1
1271,0,0,0,0,1,0,2,1288,0.05999999866,0.05999999866,90,0,0,0,0,1
1272,0,0,0,0,0,0,2,9984,2,2,90,0,2,1,2,1
1274,0,0,0,0,0,0,2,9728,0.10000000149,0.10000000149,90,0,2,1,2,0
1275,0,-6,0.75,0,1,1,2,0,0,0,90,0,0,0,0,0
1276,0,0,0,0,1,0,2,1288,1,0,90,0,0,0,0,1
1278,0,-10,5,0,5,0,2,2576,0,0,70,0,0,1,2,0
1281,0,-10,5,0,5,0,4,2576,0,0,70,0,0,1,2,0
1282,2013.2700195312,2025.75,146,2089.2299804688,2169.6799316406,125.80000305176,2,256,0,0,90,2,0,2,0,1
1283,0,-7,6,0,100,10,2,2064,0,0,110,0,0,0,0,0
1284,-3362.7700195312,-2997.0400390625,1472.6500244141,-3383.0900878906,-2999.7199707031,1343.7299804688,2,0,0,0,90,2,0,2,2,0
1285,-1536.8900146484,-737,1093.5,-1536.2900390625,-677.85101318359,1118.7700195312,2,524,0,0,100,2,0,2,0,0
1286,5,-5,5,0,10,0,2,2064,0,0,110,0,0,0,0,0
1287,0,0,0,0,0,0,2,9472,0.5,0.5,90,0,2,1,2,1
1288,0,0,0,0,0,-0.69999998808,2,1032,0,0,35,0,2,1,2,0
1289,0,0,0,0,1,0,2,1536,0.5,0.5,90,0,0,0,0,0
1290,5,-5,5,0,10,0,1,2064,0,0,110,0,0,0,0,0
1291,8,1,0.25,0,5,0,2,2576,0,0,70,0,0,1,2,0
1293,0,0,0,0,0,0,2,9728,0.5,0.5,90,0,2,1,2,0
1294,0,0,0,0,0,0,2,1792,0,0,15.18999958038,0,2,1,2,1
1295,0,0,0,0,0,0,2,1792,1,1,15.18999958038,0,2,1,2,1
1296,0,0,0,0,0,0,2,9984,0,0,90,0,2,1,2,1
1297,0,0,0,0,0,0,2,1024,0.10000000149,0.10000000149,90,0,2,1,2,0
1302,-4,8,6,0,0,0,2,0,0,0,90,1,1,1,1,0
1304,-4,8,6,0,0,0,2,0,0,0,90,1,0,1,0,0
1305,-4,8,3,-2,-10,1,2,0,0,0,90,0,2,1,2,0
1310,0,0.5,2,0,200,10,2,8,0,0,110,0,0,0,0,0
1311,0,-10,-10,0,0,0,2,0,0,0,0,0,0,0,0,0
1312,1000,1000,145,1000,1000,145,2,256,0,0,90,2,0,2,0,1
1313,0,-5,15,0,2,7,2,768,0.10000000149,0.10000000149,90,1,0,0,0,1
1314,0,-5,15,0,2,15,2,768,0.10000000149,0.10000000149,90,1,0,0,0,1
1316,0,-10,8,0,5,5,2,2576,0,0,70,0,0,1,2,0
1318,0,-1,45,0,0,0,2,2063,0,0,90,0,0,0,0,0
1319,0,0,0,0,1,0,2,1280,0,0,90,0,0,0,0,1
1320,-701.22302246094,247.19000244141,421.12799072266,-708.04302978516,235.17500305176,330.30999755859,2,1536,0,0,100,2,2,2,2,1
1321,0,-5,35,0,0,0,2,2576,0.30000001192,0.30000001192,90,0,0,0,0,0
1322,0.60000002384,0.75,3,-0.25,4,-1,2,0,0,0,90,0,0,0,0,0
1327,0,35,10,0,0,5,2,2064,0,0,90,0,1,0,1,0
1328,2040.4799804688,815.60198974609,200.10800170898,2041.6500244141,813.01098632813,199.08500671387,2,2576,0,0,90,2,2,2,3,0
1329,2040.4799804688,815.60198974609,200.10800170898,2041.6500244141,813.01098632813,199.08500671387,3,2576,0,0,120,2,2,2,3,0
1330,0,65,30,0,0,15,2,2064,0,0,90,0,1,0,1,0
1331,0,0,5,0,0,0,2,10248,0.10000000149,0.10000000149,90,0,2,1,2,1
1334,0,20,8,0,10,1,2,2048,0,0,60,0,1,1,0,0
1335,0,-20,8,0,10,1,2,2048,0.5,0.5,60,0,1,1,0,0
1337,0,-7,4,0,0,0,2,524,0.10000000149,0.10000000149,110,0,2,1,2,0
1338,0,-30,10,0,10,5,2,2048,0,0,60,0,1,1,0,0
1339,0,30,15,0,10,5,2,2048,0,0.75,60,0,1,1,0,0
1341,0,-10,10,0,10,2,2,1025,0,0,90,0,0,0,0,0
1342,0,0,0,0,1,0,2,1288,0,0,90,0,0,0,0,1
1344,0,0,0,0,0,0,2,2048,0,0,90,0,0,0,0,0
1345,0,-5,5,0,0,1,2,2064,0,0,120,0,0,0,0,0
1346,-5157,-644.7509765625,399.17599487305,-5163,-646.08697509766,399.18899536133,2,60,0,0,150,2,0,2,0,0
1348,-5141,-642.7509765625,399.5,-5138,-643.08697509766,398.18899536133,2,60,0,0,150,2,0,2,0,0
1349,-5139,-640.7509765625,399.5,-5137,-640.08697509766,397.18899536133,2,60,0,0,150,2,0,2,0,0
1350,0,-20,8,0,0,500,2,96,0,0,90,0,0,1,2,0
1351,0,2,3,0,8,3,2,2056,0,0,90,0,0,0,1,0
1354,1219,-4091,25,1217,-4089,24,2,60,0,0,150,2,0,2,0,0
1355,1219.5,-4090,25,1219,-4088,24,2,60,0,0,150,2,0,2,0,0
1356,0,-5,3,0,0,0,2,0,0,0,150,0,0,0,0,0
1363,0,0,0,0,0,0,2,2076,0,0,150,0,0,0,0,0
1375,-110.83999633789,-1962.5200195312,1127.6400146484,-118.94000244141,-1954.9699707031,1124.7099609375,2,1024,0.10000000149,0.10000000149,90,2,0,2,0,0
1376,-111.41400146484,-1962.4599609375,1127,-117.30000305176,-1961.0999755859,1127,4,2056,0,0,90,2,0,0,1,0
1277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197,0,0,0,0,25,0,2,376,0.30000001192,0.30000001192,120,0,2,1,2,1
163,0,0,0,0,0,0,2,108,0.10000000149,0.10000000149,120,0,2,1,2,0
1279,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
139,0,2,1,-103.78600311279,-70.6483001709,147.00700378418,2,359,1,1,120,0,0,2,0,1
168,0,0,1.10000002384,0,1,0.80000001192,2,368,0.40000000596,0.40000000596,90,0,2,0,2,1
159,0,0,0,0,0,0,2,380,1,1,90,0,2,1,2,1
162,0,0,0,0,0,0,2,380,1,1,90,0,2,1,2,1
165,0,0,0,0,0,0,2,380,1,1,90,0,2,1,2,1
169,0,0,0,0,0,0,2,380,1,1,90,0,2,1,2,1
174,0,0,0,0,0,0,2,380,1,1,20,0,2,1,2,1
243,0,0,0,0,0,0,2,892,0.20000000298,0.20000000298,50,0,1,1,1,1
258,0,0,0,0,0,0,2,892,1,1,90,0,1,1,1,1
279,0,0,0,0,0,0,2,892,1,1,90,0,1,1,1,1
286,0,0,0,0,0,0,2,892,1,1,90,0,1,1,1,1
288,0,0,0,0,0,0,2,892,1,1,90,0,1,1,1,1
291,0,0,0,0,0,0,2,892,1,1,90,0,1,1,1,1
269,0,0,0,0,0,0,2,892,0.20000000298,0.20000000298,90,0,1,1,1,1
251,80,-50,0,0,0,0,2,892,1,1,90,0,1,1,1,1
289,0,0,0,0,0,0,2,892,0.10000000149,0.10000000149,90,0,0,1,2,1
1110,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,60,0,2,1,2,1
1125,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,45,0,2,1,2,1
1140,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,30,0,2,1,2,1
385,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,90,0,2,1,2,1
492,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,90,0,2,1,2,1
1077,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,90,0,2,1,2,1
464,0,0,0.5,0,10,0.5,2,48,0,0,90,0,0,0,0,0
540,0,0,0,0,0,0,2,1292,0.10000000149,0.10000000149,90,0,2,1,2,1
797,0,0,0,0,0,0,2,9984,0.5,0.5,90,0,2,1,2,1
1161,-2,6,4,0.5,0,3,2,0,0,0,90,0,0,0,0,0
1219,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,25,0,2,1,2,0
1100,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,70,0,2,1,2,1
692,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
693,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
711,0,0,0,0,0,0,2,2048,0,0,0,0,0,0,0,0
1130,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,40,0,2,1,2,1
1224,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,110,0,2,1,2,0
732,0,-20,20,0,10,5,2,2048,0,0,110,1,0,0,0,0
1150,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,20,0,2,1,2,1
1120,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,50,0,2,1,2,1
1145,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,25,0,2,1,2,1
1135,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,35,0,2,1,2,1
1115,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,55,0,2,1,2,1
1105,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,65,0,2,1,2,1
1095,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,75,0,2,1,2,1
1085,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,85,0,2,1,2,1
1170,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,95,0,2,1,2,1
1160,0,0,0,0,0,0,2,1792,0.10000000149,0.10000000149,10,0,2,1,2,1
963,0,0,0,0,0,0,2,9984,1,1,105,0,2,1,2,1
940,-286.79998779297,-1531.9000244141,11.19999980927,-287.20001220703,-1530.6999511719,11,2,2816,0,0,90,2,2,2,2,1
1273,0,0,0,0,0,0,2,9728,1,1,90,0,2,1,2,0
1309,0,0,0,0,0,0,2,1536,0.10000000149,0.10000000149,20,0,2,1,2,0
1259,0,0,0,0,0,0,2,9984,0.20000000298,0.20000000298,90,0,2,1,2,1
1343,0,0,0,0,0,0,2,9984,0,0,90,0,2,1,2,1
1317,-4,8,6,0,0,0,2,0,0,0,90,1,1,1,1,0
1306,-4,8,3,-2,-10,1,2,0,0,0,90,0,2,1,2,0
1307,-4,8,3,-2,-10,1,2,0,0,0,90,0,2,1,2,0
