Name_lang,Description_lang,ID,Pos_0,Pos_1,Pos_2,PortLocID,PlayerConditionID,UiTextureAtlasMemberID,Flags,WMOGroupID,PoiDataType,PoiData,Field_9_1_0_38783_011,ContinentID,AreaID,WorldStateID,Field_10_0_0_45141_012,UiWidgetSetID,UiTextureKitID,Field_9_1_0_38783_017,Importance,Icon
"Great Vault","|cff20ff20Rewards are now available. Return to the Great Vault to claim your reward.|r",7297,87.38790130615,-1054.3900146484,838.64099121094,0,103089,17608,1050023,62179,0,0,0,2444,13862,0,13862,0,0,0,0,0
"Elemental Storm","A Primalist thunderstorm buffets the Primalist Future, imbuing creatures with new powers and strengths.",7298,-1344.9699707031,-2950.0900878906,1174.5899658203,0,103106,17393,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
"Elemental Storm","A Primalist sandstorm engulfs the Primalist Future, imbuing creatures with new powers and strengths.",7299,-1344.9699707031,-2950.0900878906,1174.5899658203,0,103113,17394,2232452,66256,0,0,0,2444,0,0,0,0,0,0,0,0
"Elemental Storm","A Primalist firestorm rages through the Primalist Future, imbuing creatures with new powers and strengths.",7300,-1344.9699707031,-2950.0900878906,1174.5899658203,0,103116,17395,2232452,66256,0,0,0,2444,0,0,0,0,0,0,0,0
"Elemental Storm","A Primalist snowstorm chills the Primalist Future, imbuing creatures with new powers and strengths.",7301,-1344.9699707031,-2950.0900878906,1174.5899658203,0,103118,17396,2232452,66256,0,0,0,2444,0,0,0,0,0,0,0,0
"Primal Turtlel Ritual Site",,7302,3415.6799316406,1181.6800537109,84.09420013428,0,103256,4701,1,63577,0,0,0,2444,0,0,0,0,0,0,0,0
"The Burning Cauldron",,7303,-125.51599884033,-684.36999511719,128.6609954834,0,0,6781,4356,67538,3,2080,0,2519,0,0,0,0,0,0,0,0
"Ruby Lifeshrine Loop","Dragonriding Race",7304,1602.9699707031,-394.3039855957,338.96200561523,0,0,0,67109927,0,0,0,0,2444,14751,0,0,0,0,0,0,7
"Boat to the Waking Shores, Dragon Isles",,7335,-8668.8603515625,1334.4300537109,6,0,103348,27206,4487,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zeppelin to Orgrimmar",,7339,3885.3798828125,-1859.5600585938,5.45377016068,0,20069,27207,4487,55944,0,0,0,2444,0,0,0,0,0,0,0,0
"Boat to Stormwind",,7340,3735.9799804688,-1900.8199462891,5.89480018616,0,20068,27206,4487,0,0,0,0,2444,0,0,0,0,0,0,0,0
"Zeppelin to the Waking Shores, Dragon Isles",,7341,1342.7700195312,-4922.6499023438,61.71699905396,0,103394,27207,4487,0,0,0,0,1,0,0,0,0,0,0,0,0
"Grand Hunts","Travel to the Ohn'ahran Plains to find the Shikaar Grand Hunt.",7342,-936.97998046875,2305.7299804688,371.78799438477,0,103865,18454,536870920,0,0,0,0,2444,0,0,0,712,0,2503,2,0
"Grand Hunts","Travel to The Waking Shore to find the Shikaar Grand Hunt.",7343,2411.9799804688,763.02099609375,328.5830078125,0,103864,18454,536870920,0,0,0,0,2444,0,0,0,712,0,2503,2,0
"Grand Hunts","Travel to Thaldraszus to find the Shikaar Grand Hunt.",7344,-136.28199768066,-2736.6799316406,1346.6800537109,0,103867,18454,536870920,0,0,0,0,2444,0,0,0,712,0,2503,2,0
"Grand Hunts","Travel to The Azure Span to find the Shikaar Grand Hunt.",7345,-3751.5600585938,1523.4399414062,567.28497314453,0,103866,18454,536870920,0,0,0,0,2444,0,0,0,712,0,2503,2,0
"The Vault Approach",,7346,-388.74133300781,-160.46180725098,354.13702392578,0,0,6781,4484,67339,3,2122,0,2522,0,0,0,0,0,0,0,0
"The Elemental Conclave",,7347,-389.31945800781,-42.45659637451,354.25073242188,0,0,6784,4484,67339,3,2120,0,2522,0,0,0,0,0,0,0,0
"Galewind Crag",,7348,-492.39584350586,21.80208396912,511.67230224609,0,0,6784,4484,67944,3,2121,0,2522,0,0,0,0,0,0,0,0
"The Clutchwarren",,7349,-370.42013549805,-101.2656326294,354.30523681641,0,0,6784,4484,67339,3,2122,0,2522,0,0,0,0,0,0,0,0
"The Primal Bulwark",,7350,-383.59722900391,-47.91493225098,354.39248657227,0,0,6781,4484,67886,3,2119,0,2522,0,0,0,0,0,0,0,0
"The Elemental Conclave",,7351,-491.59722900391,9.15625,512.17224121094,0,0,6781,4484,67339,3,2120,0,2522,0,0,0,0,0,0,0,0
"The Primal Bulwark",,7352,-337.72048950195,-183.53645324707,341.0065612793,0,0,6784,4484,67891,3,2119,0,2522,0,0,0,0,0,0,0,0
"The Primal Bulwark",,7353,-368.55209350586,-102.23610687256,354.38958740234,0,0,6781,4484,68098,3,2119,0,2522,0,0,0,0,0,0,0,0
"The Primal Convergence",,7354,-107.04514312744,-68.97222137451,342.37484741211,0,0,6781,4484,67890,3,2124,0,2522,0,0,0,0,0,0,0,0
"The Primal Convergence",,7355,-110.01735687256,62.05729293823,342.06393432617,0,0,6781,4484,67890,3,2124,0,2522,0,0,0,0,0,0,0,0
"The Primal Convergence",,7356,1.96875,125.56944274902,341.48635864258,0,0,6781,4484,67890,3,2124,0,2522,0,0,0,0,0,0,0,0
"The Clutchwarren",,7357,-69.09375,-103.65625,419.42736816406,0,0,6784,4484,67890,3,2126,0,2522,0,0,0,0,0,0,0,0
"The Vault Approach",,7358,-65.52256774902,-101.93055725098,419.37899780273,0,0,6781,4484,68140,3,2122,0,2522,0,0,0,0,0,0,0,0
"The Vault Approach",,7359,-105.39409637451,-69.73784637451,342.47012329102,0,0,6784,4484,67970,3,2122,0,2522,0,0,0,0,0,0,0,0
"Iceskitter Hollow",,7360,1.46006941795,122.63889312744,342.56036376953,0,0,6784,4484,67970,3,2122,0,2522,0,0,0,0,0,0,0,0
"Quarry of Infusion",,7361,-108.55728912354,61.60763931274,342.19735717773,0,0,6784,4484,67970,3,2122,0,2522,0,0,0,0,0,0,0,0
"Dragonscale Basecamp","The Dragonscale Expedition have established their temporary headquarters here, high up in the cliffs of the Waking Shores.",7365,1003.4600219727,892.94500732422,180.02900695801,0,99309,16584,136612,0,0,0,0,2444,13644,0,0,717,0,0,0,0
"Primal Elements: Badlands","Primalists are calling forth an earth elemental in hopes to ravage all of Azeroth!",7366,-6712.3500976562,-2914.4499511719,241.69000244141,0,104119,17394,4255,0,0,0,0,0,0,0,0,0,0,0,0,0
"Primal Elements: Badlands","Primalists are calling forth an air elemental in hopes to ravage all of Azeroth!",7367,-6712.3500976562,-2914.4499511719,241.69000244141,0,104124,17393,4255,0,0,0,0,0,0,0,0,0,0,0,0,0
"Primal Elements: Badlands","Primalists are calling forth a fire elemental in hopes to ravage all of Azeroth!",7368,-6712.3500976562,-2914.4499511719,241.69000244141,0,104126,17395,4255,0,0,0,0,0,0,0,0,0,0,0,0,0
"Primal Elements: Badlands","Primalists are calling forth a water elemental in hopes to ravage all of Azeroth!",7369,-6712.3500976562,-2914.4499511719,241.69000244141,0,104128,17396,4255,0,0,0,0,0,0,0,0,0,0,0,0,0
"Primal Elements: Northern Barrens","Primalists are calling forth an air elemental in hopes to ravage all of Azeroth!",7370,266.51599121094,-1830.4300537109,91.69159698486,0,104131,17393,4255,0,0,0,0,1,0,0,0,0,0,0,0,0
"Primal Elements: Northern Barrens","Primalists are calling forth an earth elemental in hopes to ravage all of Azeroth!",7371,266.51599121094,-1830.4300537109,91.69159698486,0,104133,17394,4255,0,0,0,0,1,0,0,0,0,0,0,0,0
"Primal Elements: Northern Barrens","Primalists are calling forth a fire elemental in hopes to ravage all of Azeroth!",7372,321.24133300781,-1849.6997070312,91.86789703369,0,104135,17395,4255,0,0,0,0,1,0,0,0,0,0,0,0,0
"Primal Elements: Northern Barrens","Primalists are calling forth a water elemental in hopes to ravage all of Azeroth!",7373,266.51599121094,-1830.4300537109,91.69159698486,0,104137,17396,4255,0,0,0,0,1,0,0,0,0,0,0,0,0
"Primal Elements: Tirisfal Glades","Primalists are calling forth an air elemental in hopes to ravage all of Azeroth!",7374,1861.9100341797,-579.74499511719,39.18230056763,0,104139,17393,4255,0,0,0,0,0,0,0,0,0,0,0,0,0
"Primal Elements: Tirisfal Glades","Primalists are calling forth an earth elemental in hopes to ravage all of Azeroth!",7375,1861.9100341797,-579.74499511719,39.18230056763,0,104141,17394,4255,0,0,0,0,0,0,0,0,0,0,0,0,0
"Primal Elements: Tirisfal Glades","Primalists are calling forth a fire elemental in hopes to ravage all of Azeroth!",7376,1861.9100341797,-579.74499511719,39.18230056763,0,104143,17395,4255,0,0,0,0,0,0,0,0,0,0,0,0,0
"Primal Elements: Tirisfal Glades","Primalists are calling forth a water elemental in hopes to ravage all of Azeroth!",7377,1861.9100341797,-579.74499511719,39.18230056763,0,104145,17396,4255,0,0,0,0,0,0,0,0,0,0,0,0,0
"Primal Elements: Un'Goro","Primalists are calling forth an air elemental in hopes to ravage all of Azeroth!",7378,-6651.509765625,-1266.9899902344,-271.5710144043,0,104147,17393,4255,0,0,0,0,1,0,0,0,0,0,0,0,0
"Primal Elements: Un'Goro","Primalists are calling forth an earth elemental in hopes to ravage all of Azeroth!",7379,-6651.509765625,-1266.9899902344,-271.5710144043,0,104149,17394,4255,0,0,0,0,1,0,0,0,0,0,0,0,0
"Primal Elements: Un'Goro","Primalists are calling forth a fire elemental in hopes to ravage all of Azeroth!",7380,-6651.509765625,-1266.9899902344,-271.5710144043,0,104151,17395,4255,0,0,0,0,1,0,0,0,0,0,0,0,0
"Primal Elements: Un'Goro","Primalists are calling forth a water elemental in hopes to ravage all of Azeroth!",7381,-6651.509765625,-1266.9899902344,-271.5710144043,0,104153,17396,4255,0,0,0,0,1,0,0,0,0,0,0,0,0
"Crafting Orders",Valdrakken,7382,42.36600112915,-700.39001464844,796.35998535156,0,0,16794,35,0,0,0,0,2444,0,0,0,0,0,0,0,0
"The Seat of the Aspects","All five dragonflights join together here, in the heart of the Dragon Isles, to form the Valdrakken Accord.",7391,307.46099853516,-1040.7399902344,870.708984375,0,99309,16586,151972,0,0,0,0,2444,13862,0,0,722,0,0,0,0
Maruukai,"While the centaur clans can be found hunting all over the Dragon Isles, the Maruuk Centaur always return here, to their ancestral village.",7392,-490.28900146484,2505.6599121094,497.91400146484,0,99309,16583,136612,0,0,0,0,2444,13645,0,0,721,0,0,0,0
Iskaara,"Most of the Iskaara Tuskarr make their home here, fishing and brewing soup in this village by the sea.",7393,-4454.91015625,4021.7900390625,4.74064016342,0,99309,16585,136612,0,0,0,0,2444,13646,0,0,723,0,0,0,0
"Obsidian Citadel and Dragonbane Keep","Black dragons and vicious djaradin war over Obsidian Citadel, the ancient home of the black dragonflight.",7394,2135.9899902344,2844.2600097656,496.45001220703,0,99309,16586,136612,0,0,0,0,2444,13644,0,0,724,0,0,0,0
"T&W Trading Post",,7396,-8828.240234375,834.97601318359,99.46810150146,0,104831,19009,4231,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zen'shiri Trading Post",,7397,1608.6300048828,-4347.3598632812,21.12019920349,0,104831,19009,4231,0,0,0,0,1,0,0,0,0,0,0,0,0
"The Storm's Fury","Primalists are assaulting the Temporal Conflux within the Primalist Future.",7407,-1344.2099609375,-2938.669921875,1174.4899902344,0,104646,17392,4287,0,0,0,0,2444,0,0,0,707,0,0,0,0
"Froststone Vault Primal Storm","Primalists are channeling residual elemental energy. Stop them before they can revive the storm!",7408,7027,-3668,284,0,105950,17389,2495399,0,0,0,0,2444,0,0,14587,786,0,0,2,0
"Froststone Vault Primal Storm","Primalists are channeling residual elemental energy. Stop them before they can revive the storm!",7409,7027.7998046875,-3668.9899902344,284.9880065918,0,105955,17390,2495399,0,0,0,0,2444,0,0,14587,785,0,0,2,0
"Froststone Vault Primal Storm","Primalists are channeling residual elemental energy. Stop them before they can revive the storm!",7410,7027.7998046875,-3668.9899902344,284.9880065918,0,105957,17391,2495399,67454,0,0,0,2444,0,0,14587,784,0,0,2,0
"Froststone Vault Primal Storm","Primalists are channeling residual elemental energy. Stop them before they can revive the storm!",7411,7027.7998046875,-3668.9899902344,284.9880065918,0,105958,17392,2495399,0,0,0,0,2444,0,0,14587,783,0,0,2,0
"Dragonskull Island Fishing Hole","The Tuskarr have noted that fish are very active in this area.",7412,6961.7998046875,-4306.490234375,13.79699993134,0,105922,19220,397732,66260,0,0,0,2444,0,0,0,739,0,0,2,0
"Siege on Dragonbane Keep","The siege is over, and the keep is controlled by the Obsidian Outcasts.",7413,1645.5899658203,2239.5300292969,90.06009674072,0,102374,18454,539104678,0,0,0,0,2444,13644,0,0,713,0,2510,0,0
"Zskera Vaults","A mysterious treasury unearthed by the Dragonscale Expedition.",7414,6605.169921875,-2265.3798828125,36.61740112305,0,106258,6564,131495,0,0,0,0,2444,0,0,0,742,0,0,0,0
"Storm-Bound Chest","Face the Trial of Storms.",7415,5972.66015625,-3160.9799804688,498.02499389648,0,106706,4727,4487,0,0,0,0,2444,0,0,0,748,0,0,1,0
"Fyrakk Assault","Fyrakk is setting fire to the Ohn'ahran Plains. Help is needed!",7429,-2064.419921875,1139.8699951172,535.28399658203,0,5703,21961,8,0,0,0,0,2444,0,0,0,779,0,0,2,0
"Stress Express","Doopurt is almost ready to move his cart!",7430,-132.19700622559,1283.6600341797,6.60057020187,0,5703,4734,4519,67554,0,0,0,2454,0,0,0,0,0,0,0,0
Shellfire,"A fire elemental is closing in on Olfor and Big Bessie!",7431,-51.69680023193,1873.3399658203,-79.33820343018,0,5703,4734,4519,67554,0,0,0,2454,0,0,0,0,0,0,0,0
"Fyrakk Assault","Fyrakk is setting fire to the Azure Span. Help is needed!",7432,-3220.1899414062,-865.97399902344,809.82000732422,0,5703,21961,8,0,0,0,0,2444,0,0,0,779,0,0,2,0
"Fyrakk Assault","Fyrakk's forces are gathering resources at Suffusion Camp: Frostburn. Disrupting them will lure Fyrakk and his disciples out.",7433,-3220.1499023438,-865.95697021484,809.81896972656,0,108231,21961,1318,0,0,0,0,2444,13646,0,0,780,0,0,2,0
"Fyrakk Assault","Azure Span calls for aid! Fyrakk and his disciples are approaching Suffusion Camp: Frostburn.",7434,-3220.1499023438,-865.95697021484,809.81896972656,0,108248,21350,2233766,0,0,0,0,2444,13646,0,0,780,0,0,2,0
"Fyrakk Assault","Fyrakk's disciple, Shadeisethal, is assaulting the Azure Span.",7435,-3220.1499023438,-865.95697021484,809.81896972656,0,108249,21359,2233766,0,0,0,0,2444,13646,0,0,780,0,0,2,0
"Ohn'ahran Plains",,7437,-54.31809997559,715.97399902344,103.77899932861,0,0,21187,4484,0,3,2023,0,2454,0,0,0,0,0,0,0,0
"Great Vault","Defeat bosses in Aberrus, the Shadowed Crucible, complete Mythic Keystone dungeons, and earn Honor in Rated PvP to unlock rewards in the Great Vault.",7455,87.38790130615,-1054.3900146484,838.64099121094,0,108684,17608,1447,62179,0,0,0,2444,13862,0,13862,0,5397,0,0,0
"Crystalline Survey","The geological survey is about to begin!",7456,37.9089012146,1485.3800048828,-52.36669921875,0,5703,4734,4519,67554,0,0,0,2454,0,0,0,0,0,0,0,0
"Smelly Scramble","The Smellomancer is getting ready to make his smelliest brew yet!",7457,-430.54098510742,1878.0799560547,-74.12110137939,0,5703,4734,4519,67554,0,0,0,2454,0,0,0,0,0,0,0,0
Smellincense,"Delvert is preparing his cooking wagon!",7458,-240.72099304199,1673.4399414062,-93.72389984131,0,5703,4734,4519,64967,0,0,0,2454,0,0,0,0,0,0,0,0
"Researchers Under Fire: Titan Lockdown","The researchers will be starting an expedition to lift the Titan lockdown soon.",7459,-429.71353149414,2628.8879394531,-162.14839172363,0,108935,18454,549852580,67941,0,0,0,2454,14022,0,0,807,0,2564,0,0
"Researchers Under Fire: Zaqali Ruin Investigation","The researchers will be starting an expedition to investigate the Zaqali ruins soon.",7460,-429.71353149414,2628.8879394531,-162.14839172363,0,108957,18454,549852580,67941,0,0,0,2454,14022,0,0,807,0,2564,0,0
"Researchers Under Fire: Titan Lockdown","Rannan and his team are in the field. Assist them in lifting the titan mining camp lockdown.",7461,-429.71353149414,2628.8879394531,-162.14839172363,0,108958,18454,549852580,67941,0,0,0,2454,14022,0,0,807,0,2564,0,0
"Researchers Under Fire: Zaqali Ruin Investigation","Rannan and his team are in the field. Assist them in investigating the Zaqali ruins.",7462,-429.71353149414,2628.8879394531,-162.14839172363,0,108959,18454,549852580,67941,0,0,0,2454,14022,0,0,807,0,2564,0,0
"Ohn'ahran Plains",,7466,-1540.9699707031,3545.5,224.67100524902,0,0,21187,4484,0,3,2023,0,2454,0,0,0,0,0,0,0,0
"Zaralek Cavern",,7467,-1556.4699707031,4095.2700195312,398.99700927734,0,0,21186,4484,0,3,2133,0,2444,0,0,0,0,0,0,0,0
"Azure Span",,7468,-2048.1799316406,3442.2600097656,277.35198974609,0,0,21187,4484,0,3,2024,0,2454,0,0,0,0,0,0,0,0
"Zaralek Cavern",,7469,-2512.0500488281,3401.2199707031,614.30499267578,0,0,21186,4484,0,3,2133,0,2444,0,0,0,0,0,0,0,0
"Luminous Luminaries","G.G. Engineering has discovered luminescent creatures in the depths of Vashj'ir and need your help.",7470,-5912.2900390625,6404.8598632812,-792.68103027344,0,69372,4716,2232455,67743,0,0,0,0,0,0,0,0,0,0,0,0
"Fyrakk Assault","Fyrakk's forces are gathering resources at Suffusion Camp: Cinderwind. Disrupting them will lure Fyrakk and his disciples out.",7471,-2089.2800292969,1052.75,552.44299316406,0,107658,21961,2233766,0,0,0,0,2444,13645,0,0,779,0,0,2,0
"Fyrakk Assault","Ohn'ahran Plains calls for aid! Fyrakk and his disciples are approaching Suffusion Camp: Cinderwind.",7473,-2089.2800292969,1053.0100097656,552.42102050781,0,109875,21350,2233766,0,0,0,0,2444,13645,0,0,780,0,0,2,0
"Onyx Laboratory",,7474,2688.3200683594,2726.6000976562,715.59600830078,0,0,6784,4484,68528,3,2167,0,2569,0,0,0,0,0,0,1,0
"Onyx Laboratory",,7475,2934.1899414062,2739.5600585938,746.93402099609,0,0,6784,4484,69227,3,2167,0,2569,0,0,0,0,0,0,2,0
"Molten Crucible",,7476,2952.7900390625,2755.4899902344,746.95202636719,0,0,6781,4484,68399,3,2166,0,2569,0,0,0,0,0,0,10,0
"Molten Crucible",,7477,2689.1298828125,2750.4099121094,715.52099609375,0,0,6781,4484,68223,3,2166,0,2569,0,0,0,0,0,0,3,0
"Defiant Ramparts",,7478,2778.919921875,2255.0900878906,719.78302001953,0,0,6784,4484,68221,3,2168,0,2569,0,0,0,0,0,0,3,0
"Defiant Ramparts",,7479,2958.580078125,2203.580078125,747.28002929688,0,0,6784,4484,69177,3,2168,0,2569,0,0,0,0,0,0,2,0
"Molten Crucible",,7480,2975.0500488281,2188.8999023438,747.36700439453,0,0,6781,4484,68225,3,2166,0,2569,0,0,0,0,0,0,7,0
"Molten Crucible",,7481,2778.9799804688,2236.7199707031,719.77801513672,0,0,6781,4484,68400,3,2166,0,2569,0,0,0,0,0,0,7,0
"Neltharion's Sanctum",,7482,0,0,0,0,0,6781,4484,68223,3,2166,0,2569,0,0,0,0,0,0,2,0
"Molten Crucible",,7483,2520.0700683594,2482.4399414062,582.34497070313,0,0,6784,4484,68308,3,2166,0,2569,0,0,0,0,0,0,2,0
"Edge of Oblivion",,7484,2318.0300292969,2482.0100097656,570.8740234375,0,0,6781,4484,68353,3,2170,0,2569,0,0,0,0,0,0,30,0
"Neltharion's Sanctum",,7485,2554.4799804688,2481.7800292969,622.28997802734,0,0,6781,4484,68221,3,2169,0,2569,0,0,0,0,0,0,11,0
"Fyrakk Assault","Fyrakk's disciple, Kretchenwrath, is assaulting the Ohn'ahran Plains.",7486,-2089.2800292969,1053.0100097656,552.42102050781,0,109874,21359,2233766,0,0,0,0,2444,13645,0,0,780,0,0,3,0
"Fyrakk Assault","Kretchenwrath, Disciple of Fyrakk, is waging war on the locals. Help is needed!",7487,-2064.419921875,1139.8699951172,535.28399658203,0,5703,21359,8,0,0,0,0,2444,0,0,0,779,0,0,2,0
"Fyrakk Assault","Shadeisethal, Disciple of Fyrakk, is waging war on the locals. Help is needed!",7488,-3220.1899414062,-865.97399902344,809.82000732422,0,5703,21359,8,0,0,0,0,2444,0,0,0,779,0,0,2,0
Loamm,"The central home of the Loamm Niffen kith, this town sees constant foot travel by the traders who frequent Azeroth's underground passageways.",7489,-377.02801513672,1965.9399414062,-66.20929718018,0,105724,21262,136612,0,0,0,0,2454,14022,0,0,833,0,0,0,0
"Aberrus, the Shadowed Crucible",,7491,1751.8900146484,2548.7900390625,-94.58020019531,0,0,6092,21166,68303,1,1208,0,2454,14648,0,0,0,0,0,0,0
"Time Rift",,7492,353.67700195313,-2053.1599121094,688.12200927734,0,112731,18454,549852580,67941,0,0,0,2444,13647,0,0,845,0,0,0,0
"Felwood Flyover","Join the Kalimdor Cup.",7494,6800.5698242188,-1729.8800048828,655.59497070313,0,107868,16793,5508,65714,0,0,0,1,361,0,0,0,0,0,0,0
"Winter Wander","Join the Kalimdor Cup.",7495,6003.33984375,-5224.2202148438,922.50201416016,0,107868,16793,5508,65714,0,0,0,1,618,0,0,0,0,0,0,0
"Nordrassil Spiral","Join the Kalimdor Cup.",7496,5403.8798828125,-3336.8601074219,1690.6600341797,0,107868,16793,5508,65714,0,0,0,1,616,0,0,0,0,0,0,0
"Hyjal Hotfoot","Join the Kalimdor Cup.",7497,4658.4301757812,-1861.6899414062,1361.3499755859,0,107868,16793,5508,65714,0,0,0,1,616,0,0,0,0,0,0,0
"Rocketway Ride","Join the Kalimdor Cup.",7498,4419,-7078.5400390625,159.42300415039,0,107868,16793,5508,65714,0,0,0,1,16,0,0,0,0,0,0,0
"Ashenvale Ambit","Join the Kalimdor Cup.",7499,3498.4799804688,-435.55801391602,258.66500854492,0,107868,16793,5508,65714,0,0,0,1,331,0,0,0,0,0,0,0
"Durotar Tour","Join the Kalimdor Cup.",7500,-407.12298583984,-4971.25,157.93299865723,0,107868,16793,5508,65714,0,0,0,1,14,0,0,0,0,0,0,0
"Webwinder Weave","Join the Kalimdor Cup.",7501,-10.05340003967,-37.2626991272,87.0451965332,0,107868,16793,5508,65714,0,0,0,1,406,0,0,0,0,0,0,0
"Desolace Drift","Join the Kalimdor Cup.",7502,-1444.9000244141,2970.3701171875,202.55000305176,0,107868,16793,5508,65714,0,0,0,1,405,0,0,0,0,0,0,0
"Great Divide Dive","Join the Kalimdor Cup.",7503,-438.72198486328,-1715.9699707031,116.24800109863,0,107868,16793,5508,65714,0,0,0,1,4709,0,0,0,0,0,0,0
"Razorfen Roundabout","Join the Kalimdor Cup.",7504,-4395.2099609375,-1816.75,142.6309967041,0,107868,16793,5508,65714,0,0,0,1,4709,0,0,0,0,0,0,0
"Thousand Needles Thread","Join the Kalimdor Cup.",7505,-4475.0400390625,-861.1669921875,34.97890090942,0,107868,16793,5508,65714,0,0,0,1,400,0,0,0,0,0,0,0
"Feralas Ruins Ramble","Join the Kalimdor Cup.",7506,-4885.6298828125,985.09399414063,193.75199890137,0,107868,16793,5508,65714,0,0,0,1,357,0,0,0,0,0,0,0
"Ahn'Qiraj Circuit","Join the Kalimdor Cup.",7507,-8151.0200195312,1379.0300292969,74.59950256348,0,107868,16793,5508,65714,0,0,0,1,1377,0,0,0,0,0,0,0
"Uldum Tour","Join the Kalimdor Cup.",7508,-9770.98046875,-1012.9000244141,145.93200683594,0,107868,16793,5508,65714,0,0,0,1,5034,0,0,0,0,0,0,0
"Un'Goro Crater Circuit","Join the Kalimdor Cup.",7509,-8262.830078125,-1441.2299804688,-102.09300231934,0,107868,16793,5508,65714,0,0,0,1,490,0,0,0,0,0,0,0
"Dawn of the Infinite",Dungeon,7525,-1495.0300292969,-3071.8500976562,1213.8599853516,0,0,6091,21159,0,1,1209,0,2444,13647,0,0,0,0,0,0,0
"Infinite Conflux",,7526,-1506.4899902344,-3081.7900390625,1213.8199462891,0,111573,6782,4484,68287,3,2195,0,2579,14885,0,0,0,0,0,0,0
"Sanctum of Chronology",,7527,-1498.5,-3075.2800292969,1213.8199462891,0,111573,6783,4484,68287,3,2190,0,2579,14895,0,0,0,0,0,0,0
"Millenia's Threshold",,7528,-1782.5200195312,-3305.2800292969,1196.4699707031,0,0,6783,4484,69830,3,2191,0,2579,14886,0,0,0,0,0,0,0
"Locus of Eternity",,7529,-1801.8599853516,-3486.580078125,6206.6899414062,0,112016,6783,4484,69424,3,2192,0,2579,14887,0,0,0,0,0,0,0
"Sanctum of Chronology",,7530,-1745.3499755859,-3242.7099609375,6217.5297851562,0,0,6782,4484,68287,3,2190,0,2579,14887,0,0,0,0,0,0,0
"Millenia's Threshold",,7531,-1986.9499511719,-4287.8901367188,6373.0400390625,0,112016,6782,4484,68660,3,2191,0,2579,14889,0,0,0,0,0,0,0
"Spoke of Endless Winter",,7532,-2047.2800292969,-4549.8901367188,6373.0498046875,0,0,6783,4484,68660,3,2193,0,2579,14889,0,0,0,0,0,0,0
"Locus of Eternity",,7533,-2138.9299316406,-4946.259765625,6272.0600585938,0,0,6782,4484,68720,3,2192,0,2579,14890,0,0,0,0,0,0,0
"Immemorial Battlefield",,7534,-1892.0300292969,-4417.5498046875,6373.009765625,0,111573,6784,4484,68660,3,2197,0,2579,14889,0,0,0,0,0,0,0
"Immemorial Battlefield",,7535,-1743.1300048828,-3469.1101074219,6206.7797851562,0,111573,6784,4484,69424,3,2197,0,2579,14887,0,0,0,0,0,0,0
"Twisting Approach",,7536,-1846.7099609375,-3445.1899414062,6206.759765625,0,111573,6781,4484,69424,3,2196,0,2579,14887,0,0,0,0,0,0,0
"Twisting Approach",,7537,-2128.2600097656,-4362.7900390625,6372.9702148438,0,111573,6781,4484,69830,3,2196,0,2579,14889,0,0,0,0,0,0,0
"Locus of Eternity",,7538,-2404.9699707031,-3824.4099121094,6075.8798828125,0,111573,6782,4484,69246,3,2192,0,2579,14896,0,0,0,0,0,0,0
"Millenia's Threshold",,7539,-2661.1101074219,-3699.5100097656,6075.8798828125,0,111573,6782,4484,69246,3,2191,0,2579,14896,0,0,0,0,0,0,0
"Millenia's Threshold",,7540,-1188.7299804688,-3974.9099121094,6122.4301757812,0,111573,6781,4484,68869,3,2191,0,2579,14897,0,0,0,0,0,0,0
"Locus of Eternity",,7541,-1238.5699462891,-4183.7900390625,6122.3901367188,0,111573,6781,4484,68869,3,2192,0,2579,14897,0,0,0,0,0,0,0
"Spoke of Endless Winter",,7542,-2181.9299316406,-5015.6201171875,148.91900634766,0,0,6782,4484,69830,3,2193,0,2579,14891,0,0,0,0,0,0,0
"Crossroads of Fate",,7543,-2173.6000976562,-5097.3100585938,6275.9799804688,0,0,6783,4484,68720,3,2194,0,2579,14890,0,0,0,0,0,0,0
"Secrets of Azeroth","The Secrets of Azeroth are being uncovered by a select few in the Roasted Ram inn.",7544,168.88200378418,-872.89697265625,845.7509765625,0,112407,18454,549852580,67941,0,0,0,2444,13862,0,0,883,0,0,0,0
"Ara-Kara, City of Echoes",,7545,-2166.2199707031,-935.37298583984,-1349.5699462891,0,123447,6091,4775,70414,1,1271,0,2601,0,0,0,0,0,0,0,0
"Nerub-ar Palace",Raid,7546,-2592.1999511719,-524.44097900391,-1158.8499755859,0,0,6092,679,70337,1,1273,0,2601,15362,0,0,0,0,0,0,0
"City of Threads",,7548,-1623.5400390625,-743.47399902344,-1338.8299560547,0,123447,6091,4775,69114,1,1274,0,2601,14752,0,0,0,0,0,0,0
"Great Vault","Defeat bosses in Amirdrassil, complete Heroic or Mythic Dungeons, and earn Honor in Rated PvP to unlock rewards in the Great Vault.",7552,87.38790130615,-1054.3900146484,838.64099121094,0,113125,17608,1447,62179,0,0,0,2444,13862,0,13862,0,5397,0,0,0
Dreamsurge,"Thaldraszus is experiencing the Dreamsurge.",7553,1277.5600585938,-2063.9699707031,503.08801269531,0,113758,23800,16392,65504,0,0,0,2444,13647,0,0,984,0,0,0,0
